time_s,time_us,time_steady,temperature,pressure,humidity,altitude,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315968584,83600,3781152,-34.062408946029606,30000.0,14.174861246337011,9177.1826171875,62,13,1,1980-01-06T04:03:04,1633360823.6886609,2021-10-04T18:20:23
315968592,83600,3789152,-34.40579505561434,30000.0,14.159016887716504,9177.1826171875,150,13,1,1980-01-06T04:03:12,1633360830.578804,2021-10-04T18:20:30
315968597,83600,3794152,-34.67213239415285,30000.0,14.15537813868165,9177.1826171875,203,13,1,1980-01-06T04:03:17,1633360836.897965,2021-10-04T18:20:36
315968604,83600,3801152,-34.60047504623378,30000.0,14.131230819066474,9177.1826171875,24,13,1,1980-01-06T04:03:24,1633360843.798125,2021-10-04T18:20:43
315968610,83600,3807152,-34.846202435517625,30000.0,14.131891291626877,9177.1826171875,89,13,1,1980-01-06T04:03:30,1633360850.1488159,2021-10-04T18:20:50
315968618,83600,3815152,-34.73681419816364,30000.0,14.106045956824683,9177.1826171875,175,13,1,1980-01-06T04:03:38,1633360856.498332,2021-10-04T18:20:56
315968624,83600,3821152,-36.020611392048885,30000.0,14.143002002272066,9177.1826171875,240,13,1,1980-01-06T04:03:44,1633360862.907933,2021-10-04T18:21:02
315968632,83600,3829152,-34.98349240859004,30000.0,14.080650462177564,9177.1826171875,72,13,1,1980-01-06T04:03:52,1633360870.437984,2021-10-04T18:21:10
315968638,83600,3835152,-35.57006379573356,30000.0,14.101918674090392,9177.1826171875,137,13,1,1980-01-06T04:03:58,1633360876.7883239,2021-10-04T18:21:16
315968646,83600,3843152,-35.24824267860349,30000.0,14.056097866732964,9177.1826171875,224,13,1,1980-01-06T04:04:06,1633360883.7576609,2021-10-04T18:21:23
315968652,83600,3849152,-35.2935830645092,30000.0,14.047712611322865,9177.1826171875,34,13,1,1980-01-06T04:04:12,1633360890.1180809,2021-10-04T18:21:30
315968660,83600,3857152,-35.49016348974235,30000.0,14.040953102736884,9177.1826171875,119,13,1,1980-01-06T04:04:20,1633360899.2583718,2021-10-04T18:21:39
315968665,83600,3862152,-35.62491594813182,30000.0,14.031403860235052,9177.1826171875,174,13,1,1980-01-06T04:04:25,1633360902.817113,2021-10-04T18:21:42
315968672,83600,3869152,-35.98541739786394,30000.0,14.011216434988839,9177.1826171875,250,13,1,1980-01-06T04:04:32,1633360911.94796,2021-10-04T18:21:51
315968679,83600,3876152,-36.110023098061994,30000.0,14.00642563141642,9177.1826171875,71,13,1,1980-01-06T04:04:39,1633360918.308532,2021-10-04T18:21:58
315968686,83600,3883152,-36.892213139285715,30000.0,14.02080919204393,9177.1826171875,146,13,1,1980-01-06T04:04:46,1633360925.286792,2021-10-04T18:22:05
315968692,83600,3889152,-36.44515765969952,30000.0,13.974704775477484,9177.1826171875,212,13,1,1980-01-06T04:04:52,1633360931.696792,2021-10-04T18:22:11
315968700,83600,3897152,-37.66900629196259,30000.0,13.998474829542513,9177.1826171875,43,13,1,1980-01-06T04:05:00,1633360938.6267638,2021-10-04T18:22:18
315968706,83600,3903152,-36.84148355316135,30000.0,13.956167209341704,9177.1826171875,108,13,1,1980-01-06T04:05:06,1633360945.04742,2021-10-04T18:22:25
315968713,83600,3910152,-37.5063558823872,30000.0,13.965261489924487,9177.1826171875,184,13,1,1980-01-06T04:05:13,1633360951.996757,2021-10-04T18:22:31
315968719,83600,3916152,-37.855752689553995,30000.0,13.970525001264669,9177.1826171875,249,13,1,1980-01-06T04:05:19,1633360958.9268079,2021-10-04T18:22:38
315968727,83600,3924152,-37.98764804001512,30000.0,13.950504705117705,9177.1826171875,81,13,1,1980-01-06T04:05:27,1633360965.906853,2021-10-04T18:22:45
315968733,83600,3930152,-37.493356519002894,30000.0,13.912792383294846,9177.1826171875,146,13,1,1980-01-06T04:05:33,1633360972.2875369,2021-10-04T18:22:52
315968740,83600,3937152,-38.07896009046781,30000.0,13.933867174583193,9177.1826171875,221,13,1,1980-01-06T04:05:40,1633360978.6362078,2021-10-04T18:22:58
315968747,83600,3944152,-38.22512258606419,30000.0,13.914502981330163,9177.1826171875,41,13,1,1980-01-06T04:05:47,1633360985.0061529,2021-10-04T18:23:05
315968754,83600,3951152,-38.06279025507081,30000.0,13.891697258089112,9177.1826171875,118,13,1,1980-01-06T04:05:54,1633360992.0060039,2021-10-04T18:23:12
315968760,83600,3957152,-38.20958688759565,30000.0,13.877562235994148,9177.1826171875,183,13,1,1980-01-06T04:06:00,1633360998.375988,2021-10-04T18:23:18
315968768,83600,3965152,-38.326263086915425,30000.0,13.872431342126642,9177.1826171875,13,13,1,1980-01-06T04:06:08,1633361007.6068249,2021-10-04T18:23:27
315968774,83600,3971152,-38.482887960251446,30000.0,13.869093490199312,9177.1826171875,78,13,1,1980-01-06T04:06:14,1633361014.0266168,2021-10-04T18:23:34
315968781,83600,3978152,-38.70831315126268,30000.0,13.85848334090652,9177.1826171875,155,13,1,1980-01-06T04:06:21,1633361020.926524,2021-10-04T18:23:40
315968788,83600,3985152,-39.82623605638362,30000.0,13.877272842668493,9177.1826171875,231,13,1,1980-01-06T04:06:28,1633361027.285804,2021-10-04T18:23:47
315968795,83600,3992152,-39.91120522842482,30000.0,13.855258771430897,9177.1826171875,50,13,1,1980-01-06T04:06:35,1633361034.256172,2021-10-04T18:23:54
315968801,83600,3998152,-40.0,30000.0,13.846810527564433,9177.1826171875,115,13,1,1980-01-06T04:06:41,1633361040.606101,2021-10-04T18:24:00
315968809,239100,4006152,-40.0,30000.0,13.834555240773991,9177.1826171875,203,13,1,1980-01-06T04:06:49,1633361048.1459649,2021-10-04T18:24:08
315968815,239100,4012152,-39.72002447650557,30000.0,13.805501784825857,9177.1826171875,12,13,1,1980-01-06T04:06:55,1633361053.885532,2021-10-04T18:24:13
315968822,239100,4019152,-40.0,30000.0,13.81175001679004,9177.1826171875,88,13,1,1980-01-06T04:07:02,1633361060.895776,2021-10-04T18:24:20
315968829,239100,4026152,-40.0,30000.0,13.836732293364083,9177.1826171875,165,13,1,1980-01-06T04:07:09,1633361067.276989,2021-10-04T18:24:27
315968836,239100,4033152,-40.0,30000.0,13.786878261183668,9177.1826171875,240,13,1,1980-01-06T04:07:16,1633361074.315769,2021-10-04T18:24:34
315968842,239100,4039152,-40.0,30000.0,13.81404047488547,9177.1826171875,50,13,1,1980-01-06T04:07:22,1633361080.725893,2021-10-04T18:24:40
315968849,239100,4046152,-40.0,30000.0,13.789032883506156,9177.1826171875,125,13,1,1980-01-06T04:07:29,1633361087.7551088,2021-10-04T18:24:47
315968855,239100,4052152,-40.0,30000.0,13.763826559687473,9177.1826171875,190,13,1,1980-01-06T04:07:35,1633361094.135705,2021-10-04T18:24:54
315968863,239100,4060152,-40.0,30000.0,13.752488624873916,9177.1826171875,22,13,1,1980-01-06T04:07:43,1633361103.3163729,2021-10-04T18:25:03
315968869,239100,4066152,-40.0,30000.0,13.754925686490893,9177.1826171875,87,13,1,1980-01-06T04:07:49,1633361109.717337,2021-10-04T18:25:09
315968876,239100,4073152,-40.0,30000.0,13.740901180268335,9177.1826171875,162,13,1,1980-01-06T04:07:56,1633361116.685472,2021-10-04T18:25:16
315968883,239100,4080152,-40.0,30000.0,13.73590201975288,9177.1826171875,240,13,1,1980-01-06T04:08:03,1633361123.0755289,2021-10-04T18:25:23
315968890,239100,4087152,-40.0,30000.0,13.775002286171217,9177.1826171875,59,13,1,1980-01-06T04:08:10,1633361129.524716,2021-10-04T18:25:29
315968897,239100,4094152,-40.0,30000.0,13.712589959929792,9177.1826171875,135,13,1,1980-01-06T04:08:17,1633361136.494696,2021-10-04T18:25:36
315968905,239100,4102152,-40.0,30000.0,13.718390990047615,9177.1826171875,222,13,1,1980-01-06T04:08:25,1633361143.504873,2021-10-04T18:25:43
315968911,239100,4108152,-40.0,30000.0,13.754169022985556,9177.1826171875,31,13,1,1980-01-06T04:08:31,1633361149.935492,2021-10-04T18:25:49
315968918,239100,4115152,-40.0,30000.0,13.748165022215497,9177.1826171875,107,13,1,1980-01-06T04:08:38,1633361156.885149,2021-10-04T18:25:56
315968925,239100,4122152,-40.0,30000.0,13.758523611471475,9177.1826171875,184,13,1,1980-01-06T04:08:45,1633361163.2649639,2021-10-04T18:26:03
315968932,239100,4129152,-40.0,30000.0,13.734372149073268,9177.1826171875,4,13,1,1980-01-06T04:08:52,1633361170.194448,2021-10-04T18:26:10
315968938,239100,4135152,-40.0,30000.0,13.708184113824707,9177.1826171875,69,13,1,1980-01-06T04:08:58,1633361176.614548,2021-10-04T18:26:16
315968945,239100,4142152,-40.0,30000.0,13.742989155330926,9177.1826171875,144,13,1,1980-01-06T04:09:05,1633361183.634605,2021-10-04T18:26:23
315968951,239100,4148152,-40.0,30000.0,13.717142952459813,9177.1826171875,209,13,1,1980-01-06T04:09:11,1633361189.995525,2021-10-04T18:26:29
315968958,239100,4155152,-40.0,30000.0,13.671863271684852,9177.1826171875,31,13,1,1980-01-06T04:09:18,1633361199.245584,2021-10-04T18:26:39
315968965,239100,4162152,-40.0,30000.0,13.662672260346785,9177.1826171875,106,13,1,1980-01-06T04:09:25,1633361202.8243918,2021-10-04T18:26:42
315968972,239100,4169152,-40.0,30000.0,13.657389640827049,9177.1826171875,182,13,1,1980-01-06T04:09:32,1633361212.015228,2021-10-04T18:26:52
315968979,239100,4176152,-40.0,30000.0,13.652691885495376,9177.1826171875,3,13,1,1980-01-06T04:09:39,1633361218.4153,2021-10-04T18:26:58
315968987,239100,4184152,-40.0,30000.0,13.709495950142331,9177.1826171875,89,13,1,1980-01-06T04:09:47,1633361226.014068,2021-10-04T18:27:06
315968993,239100,4190152,-40.0,30000.0,13.64623956607945,9177.1826171875,154,13,1,1980-01-06T04:09:53,1633361232.4244518,2021-10-04T18:27:12
315969000,239100,4197152,-40.0,30000.0,13.695086718686161,9177.1826171875,231,13,1,1980-01-06T04:10:00,1633361239.3772879,2021-10-04T18:27:19
315969007,239100,4204152,-40.0,30000.0,13.630472361762589,9177.1826171875,51,13,1,1980-01-06T04:10:07,1633361245.714376,2021-10-04T18:27:25
315969013,239100,4210152,-40.0,30000.0,13.691538078524564,9177.1826171875,116,13,1,1980-01-06T04:10:13,1633361252.684257,2021-10-04T18:27:32
315969020,239100,4217152,-40.0,30000.0,13.66264343747133,9177.1826171875,191,13,1,1980-01-06T04:10:20,1633361259.0342078,2021-10-04T18:27:39
