time_s,time_us,time_steady,current,voltage,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315965947,770000,1148773,1.659942626953125,7.644000053405762,189,12,1,1980-01-06T03:19:07,1633358189.666772,2021-10-04T17:36:29
315965954,868000,1156189,2.053985595703125,7.604000091552734,43,12,1,1980-01-06T03:19:14,1633358196.5264878,2021-10-04T17:36:36
315965961,624000,1162767,2.02496337890625,7.604000091552734,134,12,1,1980-01-06T03:19:21,1633358202.786681,2021-10-04T17:36:42
315965968,377000,1169434,1.516937255859375,7.696000099182129,231,12,1,1980-01-06T03:19:28,1633358209.6266809,2021-10-04T17:36:49
315965974,835000,1176124,1.53900146484375,7.684000015258789,81,12,1,1980-01-06T03:19:34,1633358216.436789,2021-10-04T17:36:56
315965981,588000,1182762,1.785919189453125,7.636000156402588,166,12,1,1980-01-06T03:19:41,1633358222.7267249,2021-10-04T17:37:02
315965988,987000,1190196,1.2689208984375,7.723999977111816,23,12,1,1980-01-06T03:19:48,1633358231.4964008,2021-10-04T17:37:11
315965998,334000,1199438,1.7069091796875,7.639999866485596,144,12,1,1980-01-06T03:19:58,1633358240.4484558,2021-10-04T17:37:20
315966011,571000,1212786,1.830963134765625,7.5879998207092285,48,12,1,1980-01-06T03:20:11,1633358253.6269798,2021-10-04T17:37:33
315966017,682000,1218793,1.5179443359375,7.659999847412109,106,12,1,1980-01-06T03:20:17,1633358260.486788,2021-10-04T17:37:40
315966026,389000,1227482,1.780975341796875,7.607999801635742,197,12,1,1980-01-06T03:20:26,1633358267.3363879,2021-10-04T17:37:47
315966032,874000,1234155,2.474945068359375,7.464000225067139,1,12,1,1980-01-06T03:20:32,1633358276.0786679,2021-10-04T17:37:56
315966042,226000,1243506,2.200927734375,7.480000019073486,86,12,1,1980-01-06T03:20:42,1633358283.016448,2021-10-04T17:38:03
315966048,336000,1249518,2.49591064453125,7.447999954223633,140,12,1,1980-01-06T03:20:48,1633358289.946285,2021-10-04T17:38:09
315966055,474000,1256862,1.919952392578125,7.544000148773193,205,12,1,1980-01-06T03:20:55,1633358296.256253,2021-10-04T17:38:16
315966062,981000,1264207,1.659942626953125,7.5920000076293945,17,12,1,1980-01-06T03:21:02,1633358305.286917,2021-10-04T17:38:25
315966070,118000,1271553,1.94091796875,7.519999980926514,83,12,1,1980-01-06T03:21:10,1633358312.1985328,2021-10-04T17:38:32
315966076,240000,1277563,1.902923583984375,7.535999774932861,137,12,1,1980-01-06T03:21:16,1633358318.466485,2021-10-04T17:38:38
315966083,636000,1284900,1.878936767578125,7.544000148773193,201,12,1,1980-01-06T03:21:23,1633358325.3967369,2021-10-04T17:38:45
315966090,129000,1291578,2.2049560546875,7.495999813079834,7,12,1,1980-01-06T03:21:30,1633358331.728096,2021-10-04T17:38:51
315966096,890000,1298260,2.1749267578125,7.4679999351501465,67,12,1,1980-01-06T03:21:36,1633358338.6165369,2021-10-04T17:38:58
315966104,319000,1305606,1.256927490234375,7.604000091552734,133,12,1,1980-01-06T03:21:44,1633358345.496508,2021-10-04T17:39:05
315966111,470000,1312948,1.577911376953125,7.547999858856201,197,12,1,1980-01-06T03:21:51,1633358352.3968039,2021-10-04T17:39:12
315966117,754000,1318957,1.83197021484375,7.5279998779296875,251,12,1,1980-01-06T03:21:57,1633358358.696641,2021-10-04T17:39:18
315966124,910000,1326304,1.32000732421875,7.627999782562256,64,12,1,1980-01-06T03:22:04,1633358365.507725,2021-10-04T17:39:25
315966132,339000,1333654,1.590911865234375,7.567999839782715,130,12,1,1980-01-06T03:22:12,1633358374.4869359,2021-10-04T17:39:34
315966139,497000,1340995,1.63897705078125,7.519999980926514,194,12,1,1980-01-06T03:22:19,1633358381.9759889,2021-10-04T17:39:41
315966146,920000,1348342,1.282928466796875,7.5960001945495605,27,12,1,1980-01-06T03:22:26,1633358388.2461329,2021-10-04T17:39:48
315966153,743000,1355076,1.79095458984375,7.507999897003174,141,12,1,1980-01-06T03:22:33,1633358395.1364288,2021-10-04T17:39:55
315966160,246000,1361741,1.78692626953125,7.507999897003174,14,12,1,1980-01-06T03:22:40,1633358401.437072,2021-10-04T17:40:01
