time_s,time_us,time_steady,gps_init_error,gps_config_error,lsm6ds3_error,lis3mdl_error,analog_sensor_init_error,gps_uart_init_error,mems_i2c_error,timers_error,rtc_error,mems_i2c_error_counter,lsm6ds3_error_counter,lis3mdl_error_counter,gps_reconfig_counter,osc_source,reset_counter,reset_cause,seq,srcSystem,srcComponent,time_gregorian
315966921,508000,2119620,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,44,11,0,1980-01-06T03:35:21
315966922,525000,2120636,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,70,11,0,1980-01-06T03:35:22
315966923,543000,2121653,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,96,11,0,1980-01-06T03:35:23
315966924,562000,2122672,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,122,11,0,1980-01-06T03:35:24
315966925,579000,2123688,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,148,11,0,1980-01-06T03:35:25
315966926,597000,2124705,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,174,11,0,1980-01-06T03:35:26
315966927,616000,2125722,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,200,11,0,1980-01-06T03:35:27
315966928,634000,2126739,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,226,11,0,1980-01-06T03:35:28
315966929,651000,2127755,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,252,11,0,1980-01-06T03:35:29
315966930,668000,2128771,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,22,11,0,1980-01-06T03:35:30
315966931,685000,2129788,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,48,11,0,1980-01-06T03:35:31
315966932,701000,2130803,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,74,11,0,1980-01-06T03:35:32
315966933,717000,2131817,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,100,11,0,1980-01-06T03:35:33
315966934,735000,2132834,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,126,11,0,1980-01-06T03:35:34
315966935,753000,2133852,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,152,11,0,1980-01-06T03:35:35
315966936,769000,2134867,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,178,11,0,1980-01-06T03:35:36
315966937,786000,2135883,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,204,11,0,1980-01-06T03:35:37
315966938,804000,2136900,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,230,11,0,1980-01-06T03:35:38
315966939,821000,2137916,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,0,11,0,1980-01-06T03:35:39
315966940,839000,2138932,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,26,11,0,1980-01-06T03:35:40
315966941,856000,2139949,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,52,11,0,1980-01-06T03:35:41
315966942,872000,2140964,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,78,11,0,1980-01-06T03:35:42
315966943,889000,2141980,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,104,11,0,1980-01-06T03:35:43
315966944,906000,2142996,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,130,11,0,1980-01-06T03:35:44
315966945,923000,2144012,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,155,11,0,1980-01-06T03:35:45
315966946,943000,2145031,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,180,11,0,1980-01-06T03:35:46
315966947,959000,2146046,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,205,11,0,1980-01-06T03:35:47
315966948,976000,2147062,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,230,11,0,1980-01-06T03:35:48
315966949,993000,2148078,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,255,11,0,1980-01-06T03:35:49
315966951,10000,2149094,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,24,11,0,1980-01-06T03:35:51
315966952,28000,2150111,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,49,11,0,1980-01-06T03:35:52
315966953,43000,2151125,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,74,11,0,1980-01-06T03:35:53
315966954,60000,2152141,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,99,11,0,1980-01-06T03:35:54
315966955,77000,2153157,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,124,11,0,1980-01-06T03:35:55
315966956,95000,2154174,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,149,11,0,1980-01-06T03:35:56
315966957,112000,2155190,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,174,11,0,1980-01-06T03:35:57
315966958,130000,2156207,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,200,11,0,1980-01-06T03:35:58
315966959,147000,2157223,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,226,11,0,1980-01-06T03:35:59
315966960,164000,2158239,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,252,11,0,1980-01-06T03:36:00
315966961,183000,2159257,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,22,11,0,1980-01-06T03:36:01
315966962,200000,2160273,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,48,11,0,1980-01-06T03:36:02
315966963,218000,2161290,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,74,11,0,1980-01-06T03:36:03
315966964,237000,2162308,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,100,11,0,1980-01-06T03:36:04
315966965,254000,2163324,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,126,11,0,1980-01-06T03:36:05
315966966,272000,2164341,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,153,11,0,1980-01-06T03:36:06
315966967,289000,2165357,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,179,11,0,1980-01-06T03:36:07
315966968,307000,2166374,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,205,11,0,1980-01-06T03:36:08
315966969,325000,2167391,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,231,11,0,1980-01-06T03:36:09
315966970,342000,2168407,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,0,11,0,1980-01-06T03:36:10
315966971,359000,2169423,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,27,11,0,1980-01-06T03:36:11
315966972,377000,2170440,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,53,11,0,1980-01-06T03:36:12
315966973,395000,2171457,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,79,11,0,1980-01-06T03:36:13
315966974,408000,2172469,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,105,11,0,1980-01-06T03:36:14
315966975,425000,2173485,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,131,11,0,1980-01-06T03:36:15
315966976,441000,2174500,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,157,11,0,1980-01-06T03:36:16
315966977,459000,2175517,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,183,11,0,1980-01-06T03:36:17
315966978,478000,2176534,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,209,11,0,1980-01-06T03:36:18
315966979,495000,2177550,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,235,11,0,1980-01-06T03:36:19
315966980,512000,2178566,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,5,11,0,1980-01-06T03:36:20
315966981,529000,2179582,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,31,11,0,1980-01-06T03:36:21
315966982,546000,2180598,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,57,11,0,1980-01-06T03:36:22
315966983,563000,2181615,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,83,11,0,1980-01-06T03:36:23
315966984,580000,2182630,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,109,11,0,1980-01-06T03:36:24
315966985,597000,2183646,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,135,11,0,1980-01-06T03:36:25
315966986,614000,2184662,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,161,11,0,1980-01-06T03:36:26
315966987,632000,2185679,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,187,11,0,1980-01-06T03:36:27
315966988,649000,2186695,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,213,11,0,1980-01-06T03:36:28
315966989,667000,2187712,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,239,11,0,1980-01-06T03:36:29
315966990,685000,2188730,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,9,11,0,1980-01-06T03:36:30
315966991,703000,2189746,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,35,11,0,1980-01-06T03:36:31
315966992,719000,2190761,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,61,11,0,1980-01-06T03:36:32
315966993,736000,2191777,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,87,11,0,1980-01-06T03:36:33
315966994,753000,2192794,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,113,11,0,1980-01-06T03:36:34
315966995,770000,2193809,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,139,11,0,1980-01-06T03:36:35
315966996,787000,2194825,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,165,11,0,1980-01-06T03:36:36
315966997,806000,2195843,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,191,11,0,1980-01-06T03:36:37
315966998,825000,2196861,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,217,11,0,1980-01-06T03:36:38
315966999,843000,2197878,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,243,11,0,1980-01-06T03:36:39
315967000,860000,2198895,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,13,11,0,1980-01-06T03:36:40
315967001,879000,2199912,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,39,11,0,1980-01-06T03:36:41
315967002,896000,2200928,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,65,11,0,1980-01-06T03:36:42
315967003,914000,2201945,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,90,11,0,1980-01-06T03:36:43
315967004,931000,2202961,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,115,11,0,1980-01-06T03:36:44
315967005,947000,2203976,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,140,11,0,1980-01-06T03:36:45
315967006,965000,2204993,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,165,11,0,1980-01-06T03:36:46
315967007,983000,2206010,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,190,11,0,1980-01-06T03:36:47
315967009,3000,2207030,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,215,11,0,1980-01-06T03:36:49
315967010,20000,2208046,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,240,11,0,1980-01-06T03:36:50
315967011,38000,2209062,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,9,11,0,1980-01-06T03:36:51
315967012,55000,2210078,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,34,11,0,1980-01-06T03:36:52
315967013,72000,2211094,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,59,11,0,1980-01-06T03:36:53
315967014,88000,2212110,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,84,11,0,1980-01-06T03:36:54
315967015,107000,2213127,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,109,11,0,1980-01-06T03:36:55
315967016,124000,2214143,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,135,11,0,1980-01-06T03:36:56
315967017,142000,2215160,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,161,11,0,1980-01-06T03:36:57
315967018,383000,2216400,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,192,11,0,1980-01-06T03:36:58
315967019,400000,2217417,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,219,11,0,1980-01-06T03:36:59
315967020,417000,2218432,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,245,11,0,1980-01-06T03:37:00
315967021,433000,2219447,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,15,11,0,1980-01-06T03:37:01
315967022,450000,2220464,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,41,11,0,1980-01-06T03:37:02
315967024,483000,2222494,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,93,11,0,1980-01-06T03:37:04
315967025,499000,2223510,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,119,11,0,1980-01-06T03:37:05
315967026,517000,2224526,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,145,11,0,1980-01-06T03:37:06
315967027,535000,2225542,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,171,11,0,1980-01-06T03:37:07
315967028,554000,2226560,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,197,11,0,1980-01-06T03:37:08
315967029,572000,2227577,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,223,11,0,1980-01-06T03:37:09
315967030,589000,2228593,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,249,11,0,1980-01-06T03:37:10
315967031,607000,2229610,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,19,11,0,1980-01-06T03:37:11
315967032,622000,2230625,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,45,11,0,1980-01-06T03:37:12
315967033,640000,2231641,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,71,11,0,1980-01-06T03:37:13
315967034,657000,2232657,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,97,11,0,1980-01-06T03:37:14
315967035,675000,2233674,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,123,11,0,1980-01-06T03:37:15
315967036,692000,2234690,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,149,11,0,1980-01-06T03:37:16
315967037,708000,2235706,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,175,11,0,1980-01-06T03:37:17
315967038,726000,2236722,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,201,11,0,1980-01-06T03:37:18
315967039,740000,2237735,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,227,11,0,1980-01-06T03:37:19
315967040,758000,2238752,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,253,11,0,1980-01-06T03:37:20
315967041,776000,2239769,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,23,11,0,1980-01-06T03:37:21
315967042,792000,2240784,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,49,11,0,1980-01-06T03:37:22
315967043,810000,2241802,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,75,11,0,1980-01-06T03:37:23
315967044,828000,2242819,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,101,11,0,1980-01-06T03:37:24
315967045,844000,2243834,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,127,11,0,1980-01-06T03:37:25
315967046,862000,2244851,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,153,11,0,1980-01-06T03:37:26
315967047,879000,2245867,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,179,11,0,1980-01-06T03:37:27
315967048,896000,2246883,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,205,11,0,1980-01-06T03:37:28
315967049,914000,2247899,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,230,11,0,1980-01-06T03:37:29
315967050,930000,2248915,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,255,11,0,1980-01-06T03:37:30
315967051,947000,2249931,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,24,11,0,1980-01-06T03:37:31
315967052,964000,2250947,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,49,11,0,1980-01-06T03:37:32
315967053,983000,2251964,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,74,11,0,1980-01-06T03:37:33
315967055,1000,2252982,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,99,11,0,1980-01-06T03:37:35
315967056,19000,2253998,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,124,11,0,1980-01-06T03:37:36
315967057,35000,2255013,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,149,11,0,1980-01-06T03:37:37
315967058,57000,2256034,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,174,11,0,1980-01-06T03:37:38
315967059,71000,2257048,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,199,11,0,1980-01-06T03:37:39
315967060,88000,2258064,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,224,11,0,1980-01-06T03:37:40
315967061,106000,2259080,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,249,11,0,1980-01-06T03:37:41
315967062,123000,2260097,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,19,11,0,1980-01-06T03:37:42
315967063,139000,2261112,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,45,11,0,1980-01-06T03:37:43
315967064,156000,2262128,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,71,11,0,1980-01-06T03:37:44
315967065,174000,2263145,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,97,11,0,1980-01-06T03:37:45
315967066,191000,2264161,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,123,11,0,1980-01-06T03:37:46
315967067,209000,2265177,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,149,11,0,1980-01-06T03:37:47
315967068,223000,2266191,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,175,11,0,1980-01-06T03:37:48
315967069,240000,2267207,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,201,11,0,1980-01-06T03:37:49
315967070,254000,2268220,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,227,11,0,1980-01-06T03:37:50
315967071,263000,2269227,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,253,11,0,1980-01-06T03:37:51
315967072,280000,2270244,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,23,11,0,1980-01-06T03:37:52
315967073,296000,2271259,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,49,11,0,1980-01-06T03:37:53
315967074,313000,2272275,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,75,11,0,1980-01-06T03:37:54
315967075,329000,2273290,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,101,11,0,1980-01-06T03:37:55
315967076,346000,2274306,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,127,11,0,1980-01-06T03:37:56
315967077,363000,2275322,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,153,11,0,1980-01-06T03:37:57
315967078,379000,2276336,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,179,11,0,1980-01-06T03:37:58
315967079,396000,2277353,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,206,11,0,1980-01-06T03:37:59
315967080,414000,2278370,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,232,11,0,1980-01-06T03:38:00
315967081,432000,2279387,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,2,11,0,1980-01-06T03:38:01
315967082,450000,2280404,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,28,11,0,1980-01-06T03:38:02
315967083,463000,2281416,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,54,11,0,1980-01-06T03:38:03
315967084,481000,2282433,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,79,11,0,1980-01-06T03:38:04
315967085,498000,2283448,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,106,11,0,1980-01-06T03:38:05
315967086,515000,2284465,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,132,11,0,1980-01-06T03:38:06
315967088,550000,2286497,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,184,11,0,1980-01-06T03:38:08
315967089,567000,2287514,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,210,11,0,1980-01-06T03:38:09
315967090,585000,2288530,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,236,11,0,1980-01-06T03:38:10
315967091,602000,2289546,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,6,11,0,1980-01-06T03:38:11
315967092,619000,2290561,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,32,11,0,1980-01-06T03:38:12
315967093,636000,2291578,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,58,11,0,1980-01-06T03:38:13
315967094,653000,2292594,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,84,11,0,1980-01-06T03:38:14
315967095,670000,2293610,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,110,11,0,1980-01-06T03:38:15
315967096,687000,2294626,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,136,11,0,1980-01-06T03:38:16
315967097,704000,2295642,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,162,11,0,1980-01-06T03:38:17
315967098,722000,2296659,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,188,11,0,1980-01-06T03:38:18
315967099,738000,2297674,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,214,11,0,1980-01-06T03:38:19
315967100,755000,2298690,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,240,11,0,1980-01-06T03:38:20
315967101,771000,2299705,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,10,11,0,1980-01-06T03:38:21
315967102,788000,2300721,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,36,11,0,1980-01-06T03:38:22
315967103,807000,2301739,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,62,11,0,1980-01-06T03:38:23
315967104,823000,2302754,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,88,11,0,1980-01-06T03:38:24
315967105,841000,2303771,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,114,11,0,1980-01-06T03:38:25
315967106,856000,2304785,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,140,11,0,1980-01-06T03:38:26
315967107,873000,2305801,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,166,11,0,1980-01-06T03:38:27
315967108,887000,2306814,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,192,11,0,1980-01-06T03:38:28
315967109,904000,2307830,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,218,11,0,1980-01-06T03:38:29
315967110,922000,2308847,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,243,11,0,1980-01-06T03:38:30
315967111,939000,2309863,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,12,11,0,1980-01-06T03:38:31
315967112,956000,2310879,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,37,11,0,1980-01-06T03:38:32
315967113,972000,2311894,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,62,11,0,1980-01-06T03:38:33
315967114,989000,2312910,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,87,11,0,1980-01-06T03:38:34
315967116,6000,2313926,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,112,11,0,1980-01-06T03:38:36
315967117,24000,2314943,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,137,11,0,1980-01-06T03:38:37
315967118,41000,2315959,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,162,11,0,1980-01-06T03:38:38
315967119,58000,2316975,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,187,11,0,1980-01-06T03:38:39
315967120,75000,2317991,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,212,11,0,1980-01-06T03:38:40
315967121,92000,2319007,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,237,11,0,1980-01-06T03:38:41
315967122,112000,2320026,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,6,11,0,1980-01-06T03:38:42
315967123,129000,2321042,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,32,11,0,1980-01-06T03:38:43
315967124,146000,2322058,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,58,11,0,1980-01-06T03:38:44
315967125,162000,2323073,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,84,11,0,1980-01-06T03:38:45
315967126,179000,2324089,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,110,11,0,1980-01-06T03:38:46
315967127,194000,2325103,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,136,11,0,1980-01-06T03:38:47
315967128,211000,2326119,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,162,11,0,1980-01-06T03:38:48
315967129,228000,2327135,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,188,11,0,1980-01-06T03:38:49
315967130,245000,2328151,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,214,11,0,1980-01-06T03:38:50
315967131,262000,2329167,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,240,11,0,1980-01-06T03:38:51
315967132,278000,2330183,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,10,11,0,1980-01-06T03:38:52
315967133,296000,2331199,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,36,11,0,1980-01-06T03:38:53
315967134,314000,2332216,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,62,11,0,1980-01-06T03:38:54
315967135,331000,2333232,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,88,11,0,1980-01-06T03:38:55
315967136,350000,2334250,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,114,11,0,1980-01-06T03:38:56
315967137,367000,2335267,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,140,11,0,1980-01-06T03:38:57
315967138,384000,2336283,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,166,11,0,1980-01-06T03:38:58
315967139,401000,2337299,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,192,11,0,1980-01-06T03:38:59
315967140,418000,2338315,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,218,11,0,1980-01-06T03:39:00
315967141,436000,2339331,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,244,11,0,1980-01-06T03:39:01
315967142,450000,2340344,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,15,11,0,1980-01-06T03:39:02
315967143,466000,2341360,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,41,11,0,1980-01-06T03:39:03
315967144,483000,2342375,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,66,11,0,1980-01-06T03:39:04
315967145,498000,2343389,0,0,0,0,0,0,0,0,-88,0,0,0,1,0,1,2,93,11,0,1980-01-06T03:39:05
