time_s,time_us,cookie,rssi_pkt,snr_pkt,rssi_signal,time_gregorian,log_timestamp,log_timestamp_gregorian
1633358864,909159,2398,-65,11,-66,2021-10-04T17:47:44,1633358864.912133,2021-10-04T17:47:44
1633358865,488697,2399,-60,12,-61,2021-10-04T17:47:45,1633358865.49245,2021-10-04T17:47:45
1633358866,108938,2400,-78,8,-78,2021-10-04T17:47:46,1633358866.11202,2021-10-04T17:47:46
1633358866,718884,2401,-76,8,-77,2021-10-04T17:47:46,1633358866.72194,2021-10-04T17:47:46
1633358867,299199,2402,-65,11,-66,2021-10-04T17:47:47,1633358867.30231,2021-10-04T17:47:47
1633358870,129374,2403,-58,12,-59,2021-10-04T17:47:50,1633358870.132292,2021-10-04T17:47:50
1633358870,718355,2404,-59,13,-60,2021-10-04T17:47:50,1633358871.482606,2021-10-04T17:47:51
1633358871,309011,2405,-63,13,-63,2021-10-04T17:47:51,1633358871.508774,2021-10-04T17:47:51
1633358871,888668,2406,-65,11,-65,2021-10-04T17:47:51,1633358871.89207,2021-10-04T17:47:51
1633358872,498577,2407,-68,11,-69,2021-10-04T17:47:52,1633358872.501486,2021-10-04T17:47:52
1633358873,98294,2408,-76,8,-77,2021-10-04T17:47:53,1633358873.101824,2021-10-04T17:47:53
1633358873,678602,2409,-73,11,-73,2021-10-04T17:47:53,1633358873.681926,2021-10-04T17:47:53
1633358876,509052,2410,-73,10,-74,2021-10-04T17:47:56,1633358876.511872,2021-10-04T17:47:56
1633358877,108451,2411,-76,8,-77,2021-10-04T17:47:57,1633358877.111038,2021-10-04T17:47:57
1633358877,688453,2412,-63,12,-64,2021-10-04T17:47:57,1633358877.691518,2021-10-04T17:47:57
1633358878,278927,2413,-65,11,-66,2021-10-04T17:47:58,1633358878.282135,2021-10-04T17:47:58
1633358878,858035,2414,-73,10,-74,2021-10-04T17:47:58,1633358878.862265,2021-10-04T17:47:58
1633358879,438124,2415,-83,1,-85,2021-10-04T17:47:59,1633358879.441806,2021-10-04T17:47:59
1633358880,19246,2416,-65,12,-65,2021-10-04T17:48:00,1633358880.023355,2021-10-04T17:48:00
1633358882,848731,2417,-65,11,-65,2021-10-04T17:48:02,1633358882.85466,2021-10-04T17:48:02
1633358883,428148,2418,-71,10,-72,2021-10-04T17:48:03,1633358883.434418,2021-10-04T17:48:03
1633358884,19159,2419,-73,9,-74,2021-10-04T17:48:04,1633358884.02518,2021-10-04T17:48:04
1633358884,638246,2420,-75,8,-76,2021-10-04T17:48:04,1633358884.64436,2021-10-04T17:48:04
1633358885,237899,2421,-75,8,-76,2021-10-04T17:48:05,1633358885.240895,2021-10-04T17:48:05
1633358885,848023,2422,-72,10,-72,2021-10-04T17:48:05,1633358885.854291,2021-10-04T17:48:05
1633358886,428168,2423,-66,12,-67,2021-10-04T17:48:06,1633358886.435647,2021-10-04T17:48:06
1633358889,218516,2424,-76,8,-76,2021-10-04T17:48:09,1633358889.224802,2021-10-04T17:48:09
1633358889,797640,2425,-71,10,-72,2021-10-04T17:48:09,1633358889.804415,2021-10-04T17:48:09
1633358890,387519,2426,-65,11,-66,2021-10-04T17:48:10,1633358890.391257,2021-10-04T17:48:10
1633358890,987886,2427,-61,13,-62,2021-10-04T17:48:10,1633358890.991417,2021-10-04T17:48:10
1633358891,587471,2428,-60,12,-61,2021-10-04T17:48:11,1633358891.592276,2021-10-04T17:48:11
1633358892,167714,2429,-80,4,-81,2021-10-04T17:48:12,1633358892.170464,2021-10-04T17:48:12
1633358892,767497,2430,-74,8,-75,2021-10-04T17:48:12,1633358892.771223,2021-10-04T17:48:12
1633358895,588114,2431,-71,9,-72,2021-10-04T17:48:15,1633358895.593137,2021-10-04T17:48:15
1633358896,187015,2432,-72,10,-72,2021-10-04T17:48:16,1633358896.190099,2021-10-04T17:48:16
1633358896,777052,2433,-72,10,-73,2021-10-04T17:48:16,1633358896.780227,2021-10-04T17:48:16
1633358897,357014,2434,-77,6,-78,2021-10-04T17:48:17,1633358897.361572,2021-10-04T17:48:17
1633358897,957074,2435,-78,6,-80,2021-10-04T17:48:17,1633358897.960541,2021-10-04T17:48:17
1633358898,537257,2436,-73,9,-74,2021-10-04T17:48:18,1633358898.54093,2021-10-04T17:48:18
1633358899,136928,2437,-67,11,-68,2021-10-04T17:48:19,1633358899.140408,2021-10-04T17:48:19
1633358901,947894,2438,-75,8,-76,2021-10-04T17:48:21,1633358901.950829,2021-10-04T17:48:21
1633358902,527099,2439,-81,3,-82,2021-10-04T17:48:22,1633358902.531296,2021-10-04T17:48:22
1633358903,127054,2440,-68,11,-69,2021-10-04T17:48:23,1633358903.1303,2021-10-04T17:48:23
1633358903,736891,2441,-67,12,-68,2021-10-04T17:48:23,1633358903.740722,2021-10-04T17:48:23
1633358904,326793,2442,-75,8,-76,2021-10-04T17:48:24,1633358904.329742,2021-10-04T17:48:24
1633358904,926791,2443,-83,1,-85,2021-10-04T17:48:24,1633358904.929603,2021-10-04T17:48:24
1633358905,526754,2444,-71,10,-72,2021-10-04T17:48:25,1633358905.529413,2021-10-04T17:48:25
1633358908,317770,2445,-83,0,-86,2021-10-04T17:48:28,1633358908.320662,2021-10-04T17:48:28
1633358908,916995,2446,-67,12,-67,2021-10-04T17:48:28,1633358908.919893,2021-10-04T17:48:28
1633358909,506428,2447,-63,12,-63,2021-10-04T17:48:29,1633358909.509407,2021-10-04T17:48:29
1633358910,86712,2448,-63,12,-64,2021-10-04T17:48:30,1633358910.093106,2021-10-04T17:48:30
1633358910,677050,2449,-70,11,-71,2021-10-04T17:48:30,1633358910.683274,2021-10-04T17:48:30
1633358911,276247,2450,-68,11,-69,2021-10-04T17:48:31,1633358911.27973,2021-10-04T17:48:31
1633358911,896211,2451,-67,11,-68,2021-10-04T17:48:31,1633358911.899765,2021-10-04T17:48:31
1633358914,699012,2452,-66,12,-67,2021-10-04T17:48:34,1633358914.701945,2021-10-04T17:48:34
1633358915,286323,2453,-64,13,-65,2021-10-04T17:48:35,1633358915.289144,2021-10-04T17:48:35
1633358915,876050,2454,-64,13,-65,2021-10-04T17:48:35,1633358915.879126,2021-10-04T17:48:35
1633358916,456479,2455,-65,11,-66,2021-10-04T17:48:36,1633358916.459676,2021-10-04T17:48:36
1633358917,56371,2456,-66,11,-66,2021-10-04T17:48:37,1633358917.059434,2021-10-04T17:48:37
1633358917,636681,2457,-64,13,-65,2021-10-04T17:48:37,1633358917.64041,2021-10-04T17:48:37
1633358918,216283,2458,-60,12,-61,2021-10-04T17:48:38,1633358918.219146,2021-10-04T17:48:38
1633358921,6711,2459,-67,11,-68,2021-10-04T17:48:41,1633358921.010881,2021-10-04T17:48:41
1633358921,595824,2460,-62,11,-63,2021-10-04T17:48:41,1633358921.598893,2021-10-04T17:48:41
1633358922,215716,2461,-61,12,-62,2021-10-04T17:48:42,1633358922.218812,2021-10-04T17:48:42
1633358922,815834,2462,-61,12,-61,2021-10-04T17:48:42,1633358922.819634,2021-10-04T17:48:42
1633358923,405688,2463,-60,12,-61,2021-10-04T17:48:43,1633358923.409193,2021-10-04T17:48:43
1633358923,985707,2464,-84,-2,-87,2021-10-04T17:48:43,1633358923.988687,2021-10-04T17:48:43
1633358924,576288,2465,-66,11,-67,2021-10-04T17:48:44,1633358924.57898,2021-10-04T17:48:44
1633358927,396564,2466,-66,11,-66,2021-10-04T17:48:47,1633358927.400439,2021-10-04T17:48:47
1633358927,985936,2467,-67,12,-67,2021-10-04T17:48:47,1633358927.992578,2021-10-04T17:48:47
1633358928,605810,2468,-76,8,-76,2021-10-04T17:48:48,1633358928.608603,2021-10-04T17:48:48
1633358929,205530,2469,-78,6,-79,2021-10-04T17:48:49,1633358929.209773,2021-10-04T17:48:49
1633358929,785379,2470,-78,6,-79,2021-10-04T17:48:49,1633358929.788476,2021-10-04T17:48:49
1633358930,395608,2471,-76,7,-77,2021-10-04T17:48:50,1633358930.399132,2021-10-04T17:48:50
1633358930,985548,2472,-68,11,-68,2021-10-04T17:48:50,1633358930.988915,2021-10-04T17:48:50
1633358933,775854,2473,-65,11,-65,2021-10-04T17:48:53,1633358933.78004,2021-10-04T17:48:53
1633358934,355086,2474,-65,11,-65,2021-10-04T17:48:54,1633358934.360095,2021-10-04T17:48:54
1633358934,945543,2475,-64,12,-65,2021-10-04T17:48:54,1633358934.949359,2021-10-04T17:48:54
1633358935,525227,2476,-62,11,-63,2021-10-04T17:48:55,1633358935.528353,2021-10-04T17:48:55
1633358936,115527,2477,-65,11,-65,2021-10-04T17:48:56,1633358936.118673,2021-10-04T17:48:56
1633358936,705472,2478,-72,9,-72,2021-10-04T17:48:56,1633358936.708321,2021-10-04T17:48:56
1633358937,295308,2479,-70,10,-70,2021-10-04T17:48:57,1633358937.298367,2021-10-04T17:48:57
1633358940,85915,2480,-83,1,-85,2021-10-04T17:49:00,1633358940.089622,2021-10-04T17:49:00
1633358940,665083,2481,-65,11,-66,2021-10-04T17:49:00,1633358940.672475,2021-10-04T17:49:00
1633358941,285113,2482,-62,11,-63,2021-10-04T17:49:01,1633358941.289361,2021-10-04T17:49:01
1633358941,885063,2483,-61,12,-62,2021-10-04T17:49:01,1633358941.888065,2021-10-04T17:49:01
1633358942,495144,2484,-62,12,-63,2021-10-04T17:49:02,1633358942.497992,2021-10-04T17:49:02
1633358943,94996,2485,-60,12,-60,2021-10-04T17:49:03,1633358943.099895,2021-10-04T17:49:03
1633358943,674906,2486,-60,12,-61,2021-10-04T17:49:03,1633358943.678512,2021-10-04T17:49:03
1633358946,465508,2487,-71,10,-72,2021-10-04T17:49:06,1633358946.4684,2021-10-04T17:49:06
1633358947,44961,2488,-64,13,-64,2021-10-04T17:49:07,1633358947.048922,2021-10-04T17:49:07
1633358947,624724,2489,-73,10,-73,2021-10-04T17:49:07,1633358947.628056,2021-10-04T17:49:07
1633358948,215045,2490,-69,11,-70,2021-10-04T17:49:08,1633358948.218399,2021-10-04T17:49:08
1633358948,805090,2491,-68,11,-68,2021-10-04T17:49:08,1633358948.809088,2021-10-04T17:49:08
1633358949,394644,2492,-78,6,-79,2021-10-04T17:49:09,1633358949.397773,2021-10-04T17:49:09
1633358949,994972,2493,-65,11,-66,2021-10-04T17:49:09,1633358949.9979,2021-10-04T17:49:09
1633358952,805371,2494,-61,12,-61,2021-10-04T17:49:12,1633358952.808564,2021-10-04T17:49:12
1633358953,404604,2495,-62,11,-62,2021-10-04T17:49:13,1633358953.408221,2021-10-04T17:49:13
1633358953,995104,2496,-64,13,-65,2021-10-04T17:49:13,1633358953.999392,2021-10-04T17:49:13
1633358954,574572,2497,-68,10,-69,2021-10-04T17:49:14,1633358954.577478,2021-10-04T17:49:14
1633358955,154553,2498,-75,8,-76,2021-10-04T17:49:15,1633358955.157663,2021-10-04T17:49:15
1633358955,744539,2499,-72,10,-72,2021-10-04T17:49:15,1633358955.747704,2021-10-04T17:49:15
1633358956,324088,2500,-68,11,-68,2021-10-04T17:49:16,1633358956.327358,2021-10-04T17:49:16
1633358959,154567,2501,-71,10,-71,2021-10-04T17:49:19,1633358959.158332,2021-10-04T17:49:19
1633358959,733907,2502,-81,3,-83,2021-10-04T17:49:19,1633358959.737524,2021-10-04T17:49:19
1633358960,333873,2503,-65,11,-66,2021-10-04T17:49:20,1633358960.337697,2021-10-04T17:49:20
1633358960,913975,2504,-62,11,-63,2021-10-04T17:49:20,1633358960.917299,2021-10-04T17:49:20
1633358961,513773,2505,-61,13,-61,2021-10-04T17:49:21,1633358961.517291,2021-10-04T17:49:21
1633358962,113971,2506,-60,12,-61,2021-10-04T17:49:22,1633358962.117635,2021-10-04T17:49:22
1633358962,693725,2507,-61,12,-61,2021-10-04T17:49:22,1633358962.697441,2021-10-04T17:49:22
1633358965,524678,2508,-74,8,-75,2021-10-04T17:49:25,1633358965.528127,2021-10-04T17:49:25
1633358966,143845,2509,-74,9,-74,2021-10-04T17:49:26,1633358966.146728,2021-10-04T17:49:26
1633358966,744005,2510,-77,6,-79,2021-10-04T17:49:26,1633358966.747023,2021-10-04T17:49:26
1633358967,323825,2511,-79,5,-80,2021-10-04T17:49:27,1633358967.326879,2021-10-04T17:49:27
1633358967,913698,2512,-77,6,-78,2021-10-04T17:49:27,1633358967.916778,2021-10-04T17:49:27
1633358968,533765,2513,-69,11,-70,2021-10-04T17:49:28,1633358968.537909,2021-10-04T17:49:28
1633358969,143923,2514,-65,11,-66,2021-10-04T17:49:29,1633358969.147067,2021-10-04T17:49:29
1633358974,443639,2515,-76,8,-76,2021-10-04T17:49:34,1633358974.446501,2021-10-04T17:49:34
1633358975,33623,2516,-71,10,-71,2021-10-04T17:49:35,1633358975.038386,2021-10-04T17:49:35
1633358975,613447,2517,-82,1,-85,2021-10-04T17:49:35,1633358975.616838,2021-10-04T17:49:35
1633358976,203373,2518,-72,10,-72,2021-10-04T17:49:36,1633358976.206687,2021-10-04T17:49:36
1633358976,783798,2519,-72,10,-73,2021-10-04T17:49:36,1633358976.788124,2021-10-04T17:49:36
1633358977,363331,2520,-82,2,-84,2021-10-04T17:49:37,1633358977.3662,2021-10-04T17:49:37
1633358980,184076,2521,-64,13,-64,2021-10-04T17:49:40,1633358980.187885,2021-10-04T17:49:40
1633358980,782943,2522,-64,13,-64,2021-10-04T17:49:40,1633358980.785969,2021-10-04T17:49:40
1633358981,362864,2523,-66,11,-66,2021-10-04T17:49:41,1633358981.366301,2021-10-04T17:49:41
1633358981,952865,2524,-70,10,-71,2021-10-04T17:49:41,1633358981.956657,2021-10-04T17:49:41
1633358982,533215,2525,-82,2,-84,2021-10-04T17:49:42,1633358982.537391,2021-10-04T17:49:42
1633358983,113229,2526,-66,11,-67,2021-10-04T17:49:43,1633358983.116398,2021-10-04T17:49:43
1633358983,705244,2527,-65,11,-65,2021-10-04T17:49:43,1633358983.708647,2021-10-04T17:49:43
1633358986,503581,2528,-63,11,-63,2021-10-04T17:49:46,1633358986.508192,2021-10-04T17:49:46
1633358987,93284,2529,-62,11,-63,2021-10-04T17:49:47,1633358987.09605,2021-10-04T17:49:47
1633358987,702883,2530,-61,12,-62,2021-10-04T17:49:47,1633358987.706204,2021-10-04T17:49:47
1633358988,322763,2531,-60,12,-61,2021-10-04T17:49:48,1633358988.326292,2021-10-04T17:49:48
1633358988,902806,2532,-61,12,-61,2021-10-04T17:49:48,1633358988.910109,2021-10-04T17:49:48
1633358989,502755,2533,-61,11,-62,2021-10-04T17:49:49,1633358989.505588,2021-10-04T17:49:49
1633358990,122759,2534,-61,12,-62,2021-10-04T17:49:50,1633358990.125808,2021-10-04T17:49:50
1633358992,923519,2535,-68,11,-69,2021-10-04T17:49:52,1633358992.926894,2021-10-04T17:49:52
1633358993,502991,2536,-67,11,-68,2021-10-04T17:49:53,1633358993.505816,2021-10-04T17:49:53
1633358994,92445,2537,-70,11,-71,2021-10-04T17:49:54,1633358994.095731,2021-10-04T17:49:54
1633358994,702615,2538,-77,7,-77,2021-10-04T17:49:54,1633358994.705621,2021-10-04T17:49:54
1633358995,302454,2539,-75,8,-76,2021-10-04T17:49:55,1633358995.306158,2021-10-04T17:49:55
1633358995,892448,2540,-80,4,-81,2021-10-04T17:49:55,1633358995.896053,2021-10-04T17:49:55
1633358996,482186,2541,-68,11,-68,2021-10-04T17:49:56,1633358996.485809,2021-10-04T17:49:56
1633358999,273146,2542,-77,7,-78,2021-10-04T17:49:59,1633358999.275933,2021-10-04T17:49:59
1633358999,852570,2543,-74,9,-74,2021-10-04T17:49:59,1633358999.855587,2021-10-04T17:49:59
1633359000,432349,2544,-83,0,-86,2021-10-04T17:50:00,1633359000.435112,2021-10-04T17:50:00
1633359001,22758,2545,-72,10,-73,2021-10-04T17:50:01,1633359001.026285,2021-10-04T17:50:01
1633359001,642385,2546,-70,11,-70,2021-10-04T17:50:01,1633359001.645956,2021-10-04T17:50:01
1633359002,242234,2547,-68,11,-68,2021-10-04T17:50:02,1633359002.245012,2021-10-04T17:50:02
1633359002,822194,2548,-69,11,-70,2021-10-04T17:50:02,1633359002.825546,2021-10-04T17:50:02
1633359005,602761,2549,-64,12,-64,2021-10-04T17:50:05,1633359005.606503,2021-10-04T17:50:05
1633359006,182062,2550,-67,12,-67,2021-10-04T17:50:06,1633359006.18594,2021-10-04T17:50:06
1633359006,801772,2551,-71,10,-72,2021-10-04T17:50:06,1633359006.804815,2021-10-04T17:50:06
1633359007,391759,2552,-69,10,-70,2021-10-04T17:50:07,1633359007.396292,2021-10-04T17:50:07
1633359008,12167,2553,-76,8,-77,2021-10-04T17:50:08,1633359008.014986,2021-10-04T17:50:08
1633359008,611957,2554,-75,8,-76,2021-10-04T17:50:08,1633359008.616525,2021-10-04T17:50:08
1633359009,202146,2555,-68,11,-69,2021-10-04T17:50:09,1633359009.205693,2021-10-04T17:50:09
1633359012,2439,2556,-83,1,-85,2021-10-04T17:50:12,1633359012.005176,2021-10-04T17:50:12
1633359012,601673,2557,-68,11,-68,2021-10-04T17:50:12,1633359012.604794,2021-10-04T17:50:12
1633359013,201459,2558,-69,10,-69,2021-10-04T17:50:13,1633359013.204526,2021-10-04T17:50:13
1633359013,821466,2559,-71,10,-72,2021-10-04T17:50:13,1633359013.824472,2021-10-04T17:50:13
1633359014,401641,2560,-72,10,-72,2021-10-04T17:50:14,1633359014.405591,2021-10-04T17:50:14
1633359015,1578,2561,-70,11,-70,2021-10-04T17:50:15,1633359015.004504,2021-10-04T17:50:15
1633359015,621335,2562,-70,11,-71,2021-10-04T17:50:15,1633359015.624236,2021-10-04T17:50:15
1633359018,432065,2563,-79,4,-80,2021-10-04T17:50:18,1633359018.436161,2021-10-04T17:50:18
1633359019,21509,2564,-71,10,-71,2021-10-04T17:50:19,1633359019.024637,2021-10-04T17:50:19
1633359019,601177,2565,-66,11,-66,2021-10-04T17:50:19,1633359019.60402,2021-10-04T17:50:19
1633359020,181149,2566,-62,11,-63,2021-10-04T17:50:20,1633359020.184039,2021-10-04T17:50:20
1633359020,791110,2567,-63,12,-64,2021-10-04T17:50:20,1633359020.794732,2021-10-04T17:50:20
1633359021,391115,2568,-82,2,-84,2021-10-04T17:50:21,1633359021.394105,2021-10-04T17:50:21
1633359021,971155,2569,-68,11,-69,2021-10-04T17:50:21,1633359021.974781,2021-10-04T17:50:21
1633359024,802090,2570,-71,10,-72,2021-10-04T17:50:24,1633359024.805252,2021-10-04T17:50:24
1633359025,402080,2571,-73,9,-74,2021-10-04T17:50:25,1633359025.405055,2021-10-04T17:50:25
1633359026,21511,2572,-74,8,-75,2021-10-04T17:50:26,1633359026.024322,2021-10-04T17:50:26
1633359026,621359,2573,-74,9,-75,2021-10-04T17:50:26,1633359026.625718,2021-10-04T17:50:26
1633359027,201135,2574,-74,9,-75,2021-10-04T17:50:27,1633359027.20444,2021-10-04T17:50:27
1633359027,801088,2575,-75,8,-76,2021-10-04T17:50:27,1633359027.804152,2021-10-04T17:50:27
1633359028,391308,2576,-70,10,-71,2021-10-04T17:50:28,1633359028.394584,2021-10-04T17:50:28
1633359031,171808,2577,-62,10,-63,2021-10-04T17:50:31,1633359031.17484,2021-10-04T17:50:31
1633359031,760911,2578,-70,11,-71,2021-10-04T17:50:31,1633359031.763442,2021-10-04T17:50:31
1633359032,360691,2579,-68,11,-69,2021-10-04T17:50:32,1633359032.363579,2021-10-04T17:50:32
1633359032,960648,2580,-73,10,-74,2021-10-04T17:50:32,1633359032.963572,2021-10-04T17:50:32
1633359033,580577,2581,-74,9,-75,2021-10-04T17:50:33,1633359033.583405,2021-10-04T17:50:33
1633359034,160574,2582,-67,12,-68,2021-10-04T17:50:34,1633359034.163675,2021-10-04T17:50:34
1633359034,740844,2583,-66,12,-67,2021-10-04T17:50:34,1633359034.744493,2021-10-04T17:50:34
1633359037,521660,2584,-75,8,-76,2021-10-04T17:50:37,1633359037.525185,2021-10-04T17:50:37
1633359038,120464,2585,-72,10,-72,2021-10-04T17:50:38,1633359038.123784,2021-10-04T17:50:38
1633359038,710653,2586,-74,9,-75,2021-10-04T17:50:38,1633359038.713644,2021-10-04T17:50:38
1633359039,310539,2587,-73,10,-73,2021-10-04T17:50:39,1633359039.315022,2021-10-04T17:50:39
1633359039,890412,2588,-68,11,-69,2021-10-04T17:50:39,1633359039.893738,2021-10-04T17:50:39
1633359040,510579,2589,-67,12,-67,2021-10-04T17:50:40,1633359040.514034,2021-10-04T17:50:40
1633359041,100660,2590,-65,11,-66,2021-10-04T17:50:41,1633359041.103849,2021-10-04T17:50:41
1633359043,901532,2591,-71,10,-72,2021-10-04T17:50:43,1633359043.904176,2021-10-04T17:50:43
1633359044,480597,2592,-74,9,-75,2021-10-04T17:50:44,1633359044.484163,2021-10-04T17:50:44
1633359045,70357,2593,-79,5,-80,2021-10-04T17:50:45,1633359045.074445,2021-10-04T17:50:45
1633359045,650321,2594,-70,11,-70,2021-10-04T17:50:45,1633359045.653944,2021-10-04T17:50:45
1633359046,230486,2595,-64,13,-65,2021-10-04T17:50:46,1633359046.233428,2021-10-04T17:50:46
1633359046,810283,2596,-60,12,-61,2021-10-04T17:50:46,1633359046.813484,2021-10-04T17:50:46
1633359047,400067,2597,-61,12,-61,2021-10-04T17:50:47,1633359047.403769,2021-10-04T17:50:47
1633359050,170775,2598,-68,11,-69,2021-10-04T17:50:50,1633359050.17399,2021-10-04T17:50:50
1633359050,749889,2599,-72,10,-73,2021-10-04T17:50:50,1633359050.752867,2021-10-04T17:50:50
1633359051,339926,2600,-75,8,-75,2021-10-04T17:50:51,1633359051.343571,2021-10-04T17:50:51
1633359051,930031,2601,-65,12,-65,2021-10-04T17:50:51,1633359051.933135,2021-10-04T17:50:51
1633359052,540118,2602,-71,10,-72,2021-10-04T17:50:52,1633359052.543248,2021-10-04T17:50:52
1633359053,120106,2603,-68,11,-69,2021-10-04T17:50:53,1633359053.123625,2021-10-04T17:50:53
1633359053,699761,2604,-74,9,-75,2021-10-04T17:50:53,1633359053.702557,2021-10-04T17:50:53
1633359056,490628,2605,-76,8,-77,2021-10-04T17:50:56,1633359056.493302,2021-10-04T17:50:56
1633359057,79934,2606,-78,6,-78,2021-10-04T17:50:57,1633359057.082945,2021-10-04T17:50:57
1633359057,659856,2607,-79,6,-80,2021-10-04T17:50:57,1633359057.662849,2021-10-04T17:50:57
1633359058,250850,2608,-73,10,-74,2021-10-04T17:50:58,1633359058.255229,2021-10-04T17:50:58
1633359058,869797,2609,-68,11,-69,2021-10-04T17:50:58,1633359058.872905,2021-10-04T17:50:58
1633359059,449546,2610,-66,12,-66,2021-10-04T17:50:59,1633359059.452634,2021-10-04T17:50:59
1633359060,29579,2611,-78,6,-79,2021-10-04T17:51:00,1633359060.035866,2021-10-04T17:51:00
1633359062,820348,2612,-70,11,-70,2021-10-04T17:51:02,1633359062.828663,2021-10-04T17:51:02
1633359063,419612,2613,-64,13,-64,2021-10-04T17:51:03,1633359063.426781,2021-10-04T17:51:03
1633359064,19605,2614,-62,12,-62,2021-10-04T17:51:04,1633359064.026813,2021-10-04T17:51:04
1633359064,609645,2615,-62,12,-63,2021-10-04T17:51:04,1633359064.614675,2021-10-04T17:51:04
1633359065,199272,2616,-66,11,-67,2021-10-04T17:51:05,1633359065.202084,2021-10-04T17:51:05
1633359065,790069,2617,-79,5,-80,2021-10-04T17:51:05,1633359065.793633,2021-10-04T17:51:05
1633359066,379920,2618,-75,8,-75,2021-10-04T17:51:06,1633359066.382797,2021-10-04T17:51:06
1633359069,191380,2619,-78,6,-79,2021-10-04T17:51:09,1633359069.19418,2021-10-04T17:51:09
1633359069,799513,2620,-70,10,-72,2021-10-04T17:51:09,1633359069.802908,2021-10-04T17:51:09
1633359070,390288,2621,-71,10,-72,2021-10-04T17:51:10,1633359070.393399,2021-10-04T17:51:10
1633359070,979410,2622,-77,7,-78,2021-10-04T17:51:10,1633359070.98231,2021-10-04T17:51:10
