time_s,time_us,checksum_valid,cookie,frame_no,rssi_pkt,snr_pkt,rssi_signal,time_gregorian,log_timestamp,log_timestamp_gregorian
1633360285,483346,True,3955,3587,-60,12,-60,2021-10-04T18:11:25,1633360285.679599,2021-10-04T18:11:25
1633360286,63272,True,3956,3588,-63,13,-63,2021-10-04T18:11:26,1633360286.064929,2021-10-04T18:11:26
1633360286,653493,True,3957,3589,-65,11,-66,2021-10-04T18:11:26,1633360286.655442,2021-10-04T18:11:26
1633360287,243332,True,3958,3590,-69,11,-69,2021-10-04T18:11:27,1633360287.24494,2021-10-04T18:11:27
1633360290,5325,True,3959,3591,-90,-8,-98,2021-10-04T18:11:30,1633360290.007249,2021-10-04T18:11:30
1633360290,583232,True,3960,3592,-85,4,-86,2021-10-04T18:11:30,1633360290.584855,2021-10-04T18:11:30
1633360291,163407,True,3961,3593,-77,9,-77,2021-10-04T18:11:31,1633360291.165091,2021-10-04T18:11:31
1633360291,763181,True,3962,3594,-70,12,-71,2021-10-04T18:11:31,1633360291.764831,2021-10-04T18:11:31
1633360292,363332,True,3963,3595,-65,12,-66,2021-10-04T18:11:32,1633360292.365293,2021-10-04T18:11:32
1633360292,973217,True,3964,3596,-62,12,-63,2021-10-04T18:11:32,1633360292.974845,2021-10-04T18:11:32
1633360293,573186,True,3965,3597,-62,11,-63,2021-10-04T18:11:33,1633360293.574815,2021-10-04T18:11:33
1633360296,374031,True,3966,3598,-73,11,-74,2021-10-04T18:11:36,1633360296.375724,2021-10-04T18:11:36
1633360296,973538,True,3967,3599,-72,11,-73,2021-10-04T18:11:36,1633360296.975533,2021-10-04T18:11:36
1633360297,563355,True,3968,3600,-74,10,-74,2021-10-04T18:11:37,1633360297.564956,2021-10-04T18:11:37
1633360298,143356,True,3969,3601,-78,9,-79,2021-10-04T18:11:38,1633360298.144932,2021-10-04T18:11:38
1633360298,733167,True,3970,3602,-70,12,-70,2021-10-04T18:11:38,1633360298.735088,2021-10-04T18:11:38
1633360299,323372,True,3971,3603,-67,12,-68,2021-10-04T18:11:39,1633360299.325666,2021-10-04T18:11:39
1633360299,903092,True,3972,3604,-68,12,-69,2021-10-04T18:11:39,1633360299.904787,2021-10-04T18:11:39
1633360302,713670,True,3973,3605,-63,12,-64,2021-10-04T18:11:42,1633360302.715415,2021-10-04T18:11:42
1633360303,323125,True,3974,3606,-66,11,-66,2021-10-04T18:11:43,1633360303.324949,2021-10-04T18:11:43
1633360303,923016,True,3975,3607,-77,9,-78,2021-10-04T18:11:43,1633360303.924684,2021-10-04T18:11:43
1633360304,542997,True,3976,3608,-76,11,-76,2021-10-04T18:11:44,1633360304.544585,2021-10-04T18:11:44
1633360305,143048,True,3977,3609,-76,10,-76,2021-10-04T18:11:45,1633360305.144908,2021-10-04T18:11:45
1633360305,723001,True,3978,3610,-74,10,-75,2021-10-04T18:11:45,1633360305.724927,2021-10-04T18:11:45
1633360306,323035,True,3979,3611,-70,12,-71,2021-10-04T18:11:46,1633360306.324668,2021-10-04T18:11:46
1633360309,73506,True,3980,3612,-65,13,-65,2021-10-04T18:11:49,1633360309.075105,2021-10-04T18:11:49
1633360309,652958,True,3981,3613,-67,13,-67,2021-10-04T18:11:49,1633360309.655786,2021-10-04T18:11:49
1633360310,232940,True,3982,3614,-73,12,-73,2021-10-04T18:11:50,1633360310.234671,2021-10-04T18:11:50
1633360310,852947,True,3983,3615,-63,11,-64,2021-10-04T18:11:50,1633360310.854887,2021-10-04T18:11:50
1633360311,452977,True,3984,3616,-61,12,-61,2021-10-04T18:11:51,1633360311.454807,2021-10-04T18:11:51
1633360312,42993,True,3985,3617,-60,11,-61,2021-10-04T18:11:52,1633360312.044692,2021-10-04T18:11:52
1633360312,622962,True,3986,3618,-60,11,-61,2021-10-04T18:11:52,1633360312.624631,2021-10-04T18:11:52
1633360315,383658,True,3987,3619,-72,11,-73,2021-10-04T18:11:55,1633360315.385278,2021-10-04T18:11:55
1633360315,972931,True,3988,3620,-74,10,-75,2021-10-04T18:11:55,1633360315.975054,2021-10-04T18:11:55
1633360316,553046,True,3989,3621,-77,9,-78,2021-10-04T18:11:56,1633360316.554934,2021-10-04T18:11:56
1633360317,142915,True,3990,3622,-81,7,-82,2021-10-04T18:11:57,1633360317.144684,2021-10-04T18:11:57
1633360317,733140,True,3991,3623,-73,11,-74,2021-10-04T18:11:57,1633360317.736021,2021-10-04T18:11:57
1633360318,332857,True,3992,3624,-74,10,-75,2021-10-04T18:11:58,1633360318.334455,2021-10-04T18:11:58
1633360318,913070,True,3993,3625,-72,11,-72,2021-10-04T18:11:58,1633360318.914995,2021-10-04T18:11:58
1633360321,703384,True,3994,3626,-65,12,-65,2021-10-04T18:12:01,1633360321.705286,2021-10-04T18:12:01
1633360322,292855,True,3995,3627,-63,11,-64,2021-10-04T18:12:02,1633360322.294883,2021-10-04T18:12:02
1633360322,882953,True,3996,3628,-82,6,-83,2021-10-04T18:12:02,1633360322.884567,2021-10-04T18:12:02
1633360323,473050,True,3997,3629,-75,10,-76,2021-10-04T18:12:03,1633360323.474941,2021-10-04T18:12:03
1633360324,52797,True,3998,3630,-69,12,-70,2021-10-04T18:12:04,1633360324.054711,2021-10-04T18:12:04
1633360324,632773,True,3999,3631,-85,2,-87,2021-10-04T18:12:04,1633360324.634459,2021-10-04T18:12:04
1633360325,252746,True,4000,3632,-75,10,-75,2021-10-04T18:12:05,1633360325.254646,2021-10-04T18:12:05
1633360328,3379,True,4001,3633,-66,12,-67,2021-10-04T18:12:08,1633360328.0074,2021-10-04T18:12:08
1633360328,593324,True,4002,3634,-66,12,-67,2021-10-04T18:12:08,1633360328.596879,2021-10-04T18:12:08
1633360329,184179,True,4003,3635,-64,12,-65,2021-10-04T18:12:09,1633360329.186218,2021-10-04T18:12:09
1633360329,802692,True,4004,3636,-64,12,-64,2021-10-04T18:12:09,1633360329.804655,2021-10-04T18:12:09
1633360330,392893,True,4005,3637,-63,11,-64,2021-10-04T18:12:10,1633360330.394793,2021-10-04T18:12:10
1633360331,2982,True,4006,3638,-63,13,-64,2021-10-04T18:12:11,1633360331.004601,2021-10-04T18:12:11
1633360331,612678,True,4007,3639,-64,12,-65,2021-10-04T18:12:11,1633360331.61425,2021-10-04T18:12:11
1633360334,383293,True,4008,3640,-74,10,-75,2021-10-04T18:12:14,1633360334.385236,2021-10-04T18:12:14
1633360334,982670,True,4009,3641,-77,9,-78,2021-10-04T18:12:14,1633360334.984278,2021-10-04T18:12:14
1633360335,572644,True,4010,3642,-67,13,-67,2021-10-04T18:12:15,1633360335.574286,2021-10-04T18:12:15
1633360336,182814,True,4011,3643,-74,10,-74,2021-10-04T18:12:16,1633360336.185494,2021-10-04T18:12:16
1633360336,792687,True,4012,3644,-79,8,-80,2021-10-04T18:12:16,1633360336.794307,2021-10-04T18:12:16
1633360337,382777,True,4013,3645,-69,11,-70,2021-10-04T18:12:17,1633360337.384417,2021-10-04T18:12:17
1633360337,992746,True,4014,3646,-61,13,-61,2021-10-04T18:12:17,1633360337.994383,2021-10-04T18:12:17
1633360340,823329,True,4015,3647,-72,11,-73,2021-10-04T18:12:20,1633360340.825208,2021-10-04T18:12:20
1633360341,402601,True,4016,3648,-71,11,-72,2021-10-04T18:12:21,1633360341.404247,2021-10-04T18:12:21
1633360341,992815,True,4017,3649,-81,7,-81,2021-10-04T18:12:21,1633360341.994843,2021-10-04T18:12:21
1633360342,592571,True,4018,3650,-71,11,-72,2021-10-04T18:12:22,1633360342.594178,2021-10-04T18:12:22
1633360343,173119,True,4019,3651,-72,11,-73,2021-10-04T18:12:23,1633360343.175081,2021-10-04T18:12:23
1633360343,752528,True,4020,3652,-72,11,-72,2021-10-04T18:12:23,1633360343.754478,2021-10-04T18:12:23
1633360344,342680,True,4021,3653,-67,12,-68,2021-10-04T18:12:24,1633360344.344278,2021-10-04T18:12:24
1633360347,103494,True,4022,3654,-61,13,-62,2021-10-04T18:12:27,1633360347.105067,2021-10-04T18:12:27
1633360347,702515,True,4023,3655,-64,13,-64,2021-10-04T18:12:27,1633360347.704173,2021-10-04T18:12:27
1633360348,292504,True,4024,3656,-69,11,-70,2021-10-04T18:12:28,1633360348.294341,2021-10-04T18:12:28
1633360348,902503,True,4025,3657,-71,11,-72,2021-10-04T18:12:28,1633360348.90415,2021-10-04T18:12:28
1633360349,502806,True,4026,3658,-73,11,-74,2021-10-04T18:12:29,1633360349.504415,2021-10-04T18:12:29
1633360350,102477,True,4027,3659,-69,11,-70,2021-10-04T18:12:30,1633360350.104058,2021-10-04T18:12:30
1633360350,682476,True,4028,3660,-68,11,-69,2021-10-04T18:12:30,1633360350.684928,2021-10-04T18:12:30
1633360353,462926,True,4029,3661,-82,6,-83,2021-10-04T18:12:33,1633360353.464646,2021-10-04T18:12:33
1633360354,42420,True,4030,3662,-74,10,-75,2021-10-04T18:12:34,1633360354.044311,2021-10-04T18:12:34
1633360354,622473,True,4031,3663,-70,11,-71,2021-10-04T18:12:34,1633360354.624689,2021-10-04T18:12:34
1633360355,202462,True,4032,3664,-66,12,-67,2021-10-04T18:12:35,1633360355.204101,2021-10-04T18:12:35
1633360355,802536,True,4033,3665,-62,12,-62,2021-10-04T18:12:35,1633360355.804109,2021-10-04T18:12:35
1633360356,402430,True,4034,3666,-63,13,-63,2021-10-04T18:12:36,1633360356.404045,2021-10-04T18:12:36
1633360356,992414,True,4035,3667,-67,13,-68,2021-10-04T18:12:36,1633360356.994409,2021-10-04T18:12:36
1633360359,822900,True,4036,3668,-78,8,-79,2021-10-04T18:12:39,1633360359.825316,2021-10-04T18:12:39
1633360360,422252,True,4037,3669,-78,9,-79,2021-10-04T18:12:40,1633360360.423867,2021-10-04T18:12:40
1633360361,2336,True,4038,3670,-71,11,-71,2021-10-04T18:12:41,1633360361.003999,2021-10-04T18:12:41
1633360361,592446,True,4039,3671,-70,11,-70,2021-10-04T18:12:41,1633360361.594067,2021-10-04T18:12:41
1633360362,212285,True,4040,3672,-75,10,-76,2021-10-04T18:12:42,1633360362.214164,2021-10-04T18:12:42
1633360362,792293,True,4041,3673,-66,11,-66,2021-10-04T18:12:42,1633360362.794205,2021-10-04T18:12:42
1633360363,402341,True,4042,3674,-62,12,-63,2021-10-04T18:12:43,1633360363.405117,2021-10-04T18:12:43
1633360366,202811,True,4043,3675,-67,12,-68,2021-10-04T18:12:46,1633360366.204736,2021-10-04T18:12:46
1633360366,792594,True,4044,3676,-62,11,-63,2021-10-04T18:12:46,1633360366.794307,2021-10-04T18:12:46
1633360367,372398,True,4045,3677,-67,13,-67,2021-10-04T18:12:47,1633360367.374309,2021-10-04T18:12:47
1633360367,963482,True,4046,3678,-79,8,-80,2021-10-04T18:12:47,1633360367.96506,2021-10-04T18:12:47
1633360368,542259,False,4047,3679,-77,9,-78,2021-10-04T18:12:48,1633360368.54423,2021-10-04T18:12:48
1633360369,132350,True,4048,3680,-74,11,-74,2021-10-04T18:12:49,1633360369.134265,2021-10-04T18:12:49
1633360369,723791,True,4049,3681,-72,11,-73,2021-10-04T18:12:49,1633360369.725862,2021-10-04T18:12:49
1633360372,492737,True,4050,3682,-67,13,-67,2021-10-04T18:12:52,1633360372.494313,2021-10-04T18:12:52
1633360373,82520,True,4051,3683,-64,13,-64,2021-10-04T18:12:53,1633360373.086137,2021-10-04T18:12:53
1633360373,672645,True,4052,3684,-61,13,-62,2021-10-04T18:12:53,1633360373.674875,2021-10-04T18:12:53
1633360374,272147,True,4053,3685,-61,12,-62,2021-10-04T18:12:54,1633360374.273933,2021-10-04T18:12:54
1633360374,852180,True,4054,3686,-61,12,-62,2021-10-04T18:12:54,1633360374.853852,2021-10-04T18:12:54
1633360375,432142,True,4055,3687,-63,12,-63,2021-10-04T18:12:55,1633360375.434087,2021-10-04T18:12:55
1633360376,42067,True,4056,3688,-64,13,-64,2021-10-04T18:12:56,1633360376.043677,2021-10-04T18:12:56
1633360378,803204,True,4057,3689,-78,8,-79,2021-10-04T18:12:58,1633360378.805278,2021-10-04T18:12:58
1633360379,382068,True,4058,3690,-78,9,-79,2021-10-04T18:12:59,1633360379.384032,2021-10-04T18:12:59
1633360379,982085,True,4059,3691,-73,11,-74,2021-10-04T18:12:59,1633360379.983999,2021-10-04T18:12:59
1633360380,582033,True,4060,3692,-75,10,-76,2021-10-04T18:13:00,1633360380.583626,2021-10-04T18:13:00
1633360381,162211,True,4061,3693,-66,12,-67,2021-10-04T18:13:01,1633360381.165162,2021-10-04T18:13:01
1633360381,762282,True,4062,3694,-62,12,-63,2021-10-04T18:13:01,1633360381.763869,2021-10-04T18:13:01
1633360382,352440,True,4063,3695,-61,13,-61,2021-10-04T18:13:02,1633360382.354082,2021-10-04T18:13:02
1633360385,102559,True,4064,3696,-71,12,-71,2021-10-04T18:13:05,1633360385.104235,2021-10-04T18:13:05
1633360385,702031,True,4065,3697,-72,11,-73,2021-10-04T18:13:05,1633360385.703973,2021-10-04T18:13:05
1633360386,292177,True,4066,3698,-73,11,-73,2021-10-04T18:13:06,1633360386.293872,2021-10-04T18:13:06
1633360386,882164,True,4067,3699,-76,10,-77,2021-10-04T18:13:06,1633360386.884629,2021-10-04T18:13:06
1633360387,461987,True,4068,3700,-77,9,-78,2021-10-04T18:13:07,1633360387.464613,2021-10-04T18:13:07
1633360388,61958,True,4069,3701,-80,7,-81,2021-10-04T18:13:08,1633360388.063563,2021-10-04T18:13:08
1633360388,673363,True,4070,3702,-86,2,-87,2021-10-04T18:13:08,1633360388.675283,2021-10-04T18:13:08
1633360391,482631,True,4071,3703,-66,12,-67,2021-10-04T18:13:11,1633360391.484592,2021-10-04T18:13:11
1633360392,81903,True,4072,3704,-70,12,-70,2021-10-04T18:13:12,1633360392.083487,2021-10-04T18:13:12
1633360392,672122,True,4073,3705,-77,8,-78,2021-10-04T18:13:12,1633360392.673738,2021-10-04T18:13:12
1633360393,281925,False,4074,3706,-84,4,-86,2021-10-04T18:13:13,1633360393.283864,2021-10-04T18:13:13
1633360393,861935,True,4075,3707,-71,11,-71,2021-10-04T18:13:13,1633360393.863538,2021-10-04T18:13:13
1633360394,443361,True,4076,3708,-68,11,-68,2021-10-04T18:13:14,1633360394.444936,2021-10-04T18:13:14
1633360395,21931,True,4077,3709,-76,9,-77,2021-10-04T18:13:15,1633360395.023906,2021-10-04T18:13:15
1633360400,341882,True,4078,3711,-61,13,-61,2021-10-04T18:13:20,1633360400.343471,2021-10-04T18:13:20
1633360400,921838,True,4079,3712,-62,11,-63,2021-10-04T18:13:20,1633360400.923804,2021-10-04T18:13:20
1633360401,501976,True,4080,3713,-67,13,-67,2021-10-04T18:13:21,1633360401.504039,2021-10-04T18:13:21
1633360402,101991,True,4081,3714,-76,10,-76,2021-10-04T18:13:22,1633360402.103569,2021-10-04T18:13:22
1633360402,681845,True,4082,3715,-74,10,-75,2021-10-04T18:13:22,1633360402.683762,2021-10-04T18:13:22
1633360403,261825,True,4083,3716,-70,12,-70,2021-10-04T18:13:23,1633360403.263772,2021-10-04T18:13:23
1633360406,82418,True,4084,3717,-77,8,-78,2021-10-04T18:13:26,1633360406.084409,2021-10-04T18:13:26
1633360406,661791,True,4085,3718,-71,11,-72,2021-10-04T18:13:26,1633360406.663444,2021-10-04T18:13:26
1633360407,241762,True,4086,3719,-68,11,-69,2021-10-04T18:13:27,1633360407.243407,2021-10-04T18:13:27
1633360407,821767,True,4087,3720,-67,12,-68,2021-10-04T18:13:27,1633360407.823733,2021-10-04T18:13:27
1633360408,421773,True,4088,3721,-68,13,-69,2021-10-04T18:13:28,1633360408.423361,2021-10-04T18:13:28
1633360409,11774,True,4089,3722,-66,11,-66,2021-10-04T18:13:29,1633360409.013434,2021-10-04T18:13:29
1633360409,621771,True,4090,3723,-62,11,-63,2021-10-04T18:13:29,1633360409.623393,2021-10-04T18:13:29
1633360412,382226,True,4091,3724,-73,11,-74,2021-10-04T18:13:32,1633360412.38383,2021-10-04T18:13:32
1633360412,961731,True,4092,3725,-71,11,-72,2021-10-04T18:13:32,1633360412.963378,2021-10-04T18:13:32
1633360413,541675,True,4093,3726,-74,11,-75,2021-10-04T18:13:33,1633360413.54337,2021-10-04T18:13:33
1633360414,161711,True,4094,3727,-80,7,-81,2021-10-04T18:13:34,1633360414.163363,2021-10-04T18:13:34
1633360414,751874,True,4095,3728,-72,11,-73,2021-10-04T18:13:34,1633360414.753467,2021-10-04T18:13:34
1633360415,332401,True,4096,3729,-68,11,-69,2021-10-04T18:13:35,1633360415.33405,2021-10-04T18:13:35
1633360415,921846,True,4097,3730,-67,13,-67,2021-10-04T18:13:35,1633360415.923429,2021-10-04T18:13:35
1633360418,673697,True,4098,3731,-63,13,-64,2021-10-04T18:13:38,1633360418.676218,2021-10-04T18:13:38
1633360419,271696,True,4099,3732,-61,12,-62,2021-10-04T18:13:39,1633360419.273298,2021-10-04T18:13:39
1633360419,851569,True,4100,3733,-63,13,-64,2021-10-04T18:13:39,1633360419.853187,2021-10-04T18:13:39
1633360420,451792,True,4101,3734,-66,12,-67,2021-10-04T18:13:40,1633360420.453427,2021-10-04T18:13:40
1633360421,51542,True,4102,3735,-69,11,-69,2021-10-04T18:13:41,1633360421.05338,2021-10-04T18:13:41
1633360421,671557,True,4103,3736,-76,10,-76,2021-10-04T18:13:41,1633360421.673325,2021-10-04T18:13:41
1633360422,291831,True,4104,3737,-76,9,-77,2021-10-04T18:13:42,1633360422.293507,2021-10-04T18:13:42
1633360425,53673,True,4105,3738,-67,12,-68,2021-10-04T18:13:45,1633360425.055278,2021-10-04T18:13:45
1633360425,661751,True,4106,3739,-71,12,-72,2021-10-04T18:13:45,1633360425.663363,2021-10-04T18:13:45
1633360426,252855,True,4107,3740,-75,10,-76,2021-10-04T18:13:46,1633360426.254518,2021-10-04T18:13:46
1633360426,831481,True,4108,3741,-77,9,-78,2021-10-04T18:13:46,1633360426.8334,2021-10-04T18:13:46
1633360427,411479,True,4109,3742,-75,10,-76,2021-10-04T18:13:47,1633360427.413153,2021-10-04T18:13:47
1633360427,991502,True,4110,3743,-73,12,-73,2021-10-04T18:13:47,1633360427.993097,2021-10-04T18:13:47
1633360428,581594,True,4111,3744,-69,11,-70,2021-10-04T18:13:48,1633360428.58322,2021-10-04T18:13:48
1633360431,352034,True,4112,3745,-69,11,-69,2021-10-04T18:13:51,1633360431.353945,2021-10-04T18:13:51
1633360431,931583,True,4113,3746,-79,8,-79,2021-10-04T18:13:51,1633360431.933533,2021-10-04T18:13:51
1633360432,511426,True,4114,3747,-70,11,-71,2021-10-04T18:13:52,1633360432.513293,2021-10-04T18:13:52
1633360433,91416,True,4115,3748,-79,8,-80,2021-10-04T18:13:53,1633360433.093394,2021-10-04T18:13:53
1633360433,681585,True,4116,3749,-74,10,-74,2021-10-04T18:13:53,1633360433.683155,2021-10-04T18:13:53
1633360434,261599,True,4117,3750,-69,12,-70,2021-10-04T18:13:54,1633360434.263211,2021-10-04T18:13:54
1633360434,861379,True,4118,3751,-62,13,-62,2021-10-04T18:13:54,1633360434.863414,2021-10-04T18:13:54
1633360437,642148,True,4119,3752,-63,12,-64,2021-10-04T18:13:57,1633360437.643748,2021-10-04T18:13:57
1633360438,221339,True,4120,3753,-62,11,-62,2021-10-04T18:13:58,1633360438.223309,2021-10-04T18:13:58
1633360438,801849,True,4121,3754,-65,12,-65,2021-10-04T18:13:58,1633360438.804198,2021-10-04T18:13:58
1633360439,411303,True,4122,3755,-77,9,-78,2021-10-04T18:13:59,1633360439.412889,2021-10-04T18:13:59
1633360439,991449,True,4123,3756,-72,11,-73,2021-10-04T18:13:59,1633360439.993143,2021-10-04T18:13:59
1633360440,571348,True,4124,3757,-74,10,-75,2021-10-04T18:14:00,1633360440.573045,2021-10-04T18:14:00
1633360441,161331,True,4125,3758,-70,12,-70,2021-10-04T18:14:01,1633360441.163345,2021-10-04T18:14:01
1633360443,932195,True,4126,3759,-64,13,-64,2021-10-04T18:14:03,1633360443.933861,2021-10-04T18:14:03
1633360444,531316,True,4127,3760,-63,13,-64,2021-10-04T18:14:04,1633360444.532996,2021-10-04T18:14:04
1633360445,111263,True,4128,3761,-70,12,-71,2021-10-04T18:14:05,1633360445.112895,2021-10-04T18:14:05
1633360445,711452,True,4129,3762,-64,12,-65,2021-10-04T18:14:05,1633360445.713027,2021-10-04T18:14:05
1633360446,312133,True,4130,3763,-69,11,-69,2021-10-04T18:14:06,1633360446.313821,2021-10-04T18:14:06
1633360446,901731,True,4131,3764,-62,12,-63,2021-10-04T18:14:06,1633360446.904086,2021-10-04T18:14:06
1633360447,501272,True,4132,3765,-62,12,-63,2021-10-04T18:14:07,1633360447.502835,2021-10-04T18:14:07
1633360450,282032,True,4133,3766,-71,11,-72,2021-10-04T18:14:10,1633360450.283632,2021-10-04T18:14:10
1633360450,872589,True,4134,3767,-75,10,-75,2021-10-04T18:14:10,1633360450.874275,2021-10-04T18:14:10
1633360451,461555,True,4135,3768,-67,13,-67,2021-10-04T18:14:11,1633360451.463573,2021-10-04T18:14:11
1633360452,51257,True,4136,3769,-73,11,-73,2021-10-04T18:14:12,1633360452.053179,2021-10-04T18:14:12
1633360452,631188,True,4137,3770,-64,13,-64,2021-10-04T18:14:12,1633360452.632853,2021-10-04T18:14:12
1633360453,251145,True,4138,3771,-72,11,-73,2021-10-04T18:14:13,1633360453.252724,2021-10-04T18:14:13
1633360453,841200,True,4139,3772,-69,10,-70,2021-10-04T18:14:13,1633360453.843149,2021-10-04T18:14:13
1633360456,591665,True,4140,3773,-76,10,-77,2021-10-04T18:14:16,1633360456.593513,2021-10-04T18:14:16
1633360457,201124,True,4141,3774,-88,-2,-91,2021-10-04T18:14:17,1633360457.202811,2021-10-04T18:14:17
1633360457,781387,True,4142,3775,-84,4,-85,2021-10-04T18:14:17,1633360457.783015,2021-10-04T18:14:17
1633360458,371114,True,4143,3776,-77,8,-78,2021-10-04T18:14:18,1633360458.372775,2021-10-04T18:14:18
1633360458,951552,True,4144,3777,-67,12,-68,2021-10-04T18:14:18,1633360458.953761,2021-10-04T18:14:18
1633360459,541055,True,4145,3778,-81,6,-82,2021-10-04T18:14:19,1633360459.542629,2021-10-04T18:14:19
1633360460,131117,True,4146,3779,-65,12,-66,2021-10-04T18:14:20,1633360460.132699,2021-10-04T18:14:20
1633360462,891630,True,4147,3780,-64,12,-65,2021-10-04T18:14:22,1633360462.893255,2021-10-04T18:14:22
1633360463,501016,True,4148,3781,-66,11,-66,2021-10-04T18:14:23,1633360463.502662,2021-10-04T18:14:23
1633360464,91065,True,4149,3782,-70,11,-70,2021-10-04T18:14:24,1633360464.092802,2021-10-04T18:14:24
1633360464,671092,True,4150,3783,-79,9,-79,2021-10-04T18:14:24,1633360464.673065,2021-10-04T18:14:24
1633360465,271024,True,4151,3784,-71,11,-72,2021-10-04T18:14:25,1633360465.272728,2021-10-04T18:14:25
1633360465,850963,True,4152,3785,-64,13,-64,2021-10-04T18:14:25,1633360465.852647,2021-10-04T18:14:25
1633360466,430987,True,4153,3786,-66,12,-67,2021-10-04T18:14:26,1633360466.432564,2021-10-04T18:14:26
