time_s,time_us,time_steady,deg,vdda,vbat,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315965360,202000,559865,14.468863487243652,3.2929999828338623,2.9832966327667236,136,11,0,1980-01-06T03:09:20,1633357601.247788,2021-10-04T17:26:41
315965370,380000,570033,14.175823211669922,3.2950000762939453,2.981684923171997,140,11,0,1980-01-06T03:09:30,1633357611.936681,2021-10-04T17:26:51
315965379,537000,579181,14.468863487243652,3.2929999828338623,2.9832966327667236,118,11,0,1980-01-06T03:09:39,1633357619.96656,2021-10-04T17:26:59
315965387,676000,587312,13.882782936096191,3.2929999828338623,2.98974347114563,70,11,0,1980-01-06T03:09:47,1633357630.0185409,2021-10-04T17:27:10
315965397,851000,597477,14.175823211669922,3.2929999828338623,2.9832966327667236,75,11,0,1980-01-06T03:09:57,1633357641.3269448,2021-10-04T17:27:21
315965407,10000,606626,13.882782936096191,3.2929999828338623,2.9881317615509033,47,11,0,1980-01-06T03:10:07,1633357648.7466679,2021-10-04T17:27:28
315965415,150000,614759,13.589742660522461,3.2929999828338623,2.9832966327667236,250,11,0,1980-01-06T03:10:15,1633357656.747565,2021-10-04T17:27:36
315965424,306000,623905,13.29670238494873,3.2929999828338623,2.9832966327667236,228,11,0,1980-01-06T03:10:24,1633357667.4267719,2021-10-04T17:27:47
315965434,485000,634074,13.003662109375,3.2929999828338623,2.9832966327667236,232,11,0,1980-01-06T03:10:34,1633357675.4377449,2021-10-04T17:27:55
315965443,641000,643221,13.29670238494873,3.2909998893737793,2.9832966327667236,210,11,0,1980-01-06T03:10:43,1633357685.456744,2021-10-04T17:28:05
315965452,800000,652371,13.003662109375,3.2929999828338623,2.9832966327667236,189,11,0,1980-01-06T03:10:52,1633357694.016748,2021-10-04T17:28:14
315965471,114000,670666,11.831501007080078,3.2929999828338623,2.9832966327667236,134,11,0,1980-01-06T03:11:11,1633357712.107048,2021-10-04T17:28:32
315965480,270000,679814,11.831501007080078,3.2929999828338623,2.9865200519561768,112,11,0,1980-01-06T03:11:20,1633357722.7680478,2021-10-04T17:28:42
315965489,428000,688963,11.538460731506348,3.2929999828338623,2.9832966327667236,90,11,0,1980-01-06T03:11:29,1633357730.7485929,2021-10-04T17:28:50
315965499,605000,699130,11.831501007080078,3.2950000762939453,2.9832966327667236,94,11,0,1980-01-06T03:11:39,1633357741.387272,2021-10-04T17:29:01
315965507,745000,707261,11.245420455932617,3.2929999828338623,2.9832966327667236,46,11,0,1980-01-06T03:11:47,1633357749.4681199,2021-10-04T17:29:09
315965517,921000,717428,10.952380180358887,3.2929999828338623,2.981684923171997,50,11,0,1980-01-06T03:11:57,1633357760.1388118,2021-10-04T17:29:20
315965527,80000,726576,11.538460731506348,3.2929999828338623,2.981684923171997,19,11,0,1980-01-06T03:12:07,1633357768.129024,2021-10-04T17:29:28
315965536,233000,735721,11.245420455932617,3.2929999828338623,2.9768497943878174,251,11,0,1980-01-06T03:12:16,1633357778.287588,2021-10-04T17:29:38
315965545,392000,744870,10.659339904785156,3.2929999828338623,2.9800732135772705,229,11,0,1980-01-06T03:12:25,1633357786.887593,2021-10-04T17:29:46
315965554,554000,754023,10.366299629211426,3.2929999828338623,2.978461503982544,207,11,0,1980-01-06T03:12:34,1633357797.0469449,2021-10-04T17:29:57
315965563,711000,763171,9.487178802490234,3.2929999828338623,2.981684923171997,185,11,0,1980-01-06T03:12:43,1633357805.058729,2021-10-04T17:30:05
315965573,886000,773336,9.487178802490234,3.2929999828338623,2.981684923171997,190,11,0,1980-01-06T03:12:53,1633357816.3672478,2021-10-04T17:30:16
