time_s,time_us,time_steady,iTOW,fTOW,week,gpsFix,flags,ecefX,ecefY,ecefZ,pAcc,ecefVX,ecefVY,ecefVZ,sAcc,pDOP,reserved1,numSV,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian,lat,lon,h
315966316,639000,1515355,139369000,0,2178,0,76,637813700,0,0,649762624,0,0,0,13861,9999,0,0,65,11,0,1980-01-06T03:25:16,1633358558.7863078,2021-10-04T17:42:38,0.0,0.0,0.0
315966320,612000,1519324,139373000,0,2178,0,76,637813700,0,0,649764608,0,0,0,13879,9999,0,0,167,11,0,1980-01-06T03:25:20,1633358563.946612,2021-10-04T17:42:43,0.0,0.0,0.0
315966325,648000,1524354,139378000,0,2178,0,76,637813700,0,0,649766976,0,0,0,13902,9999,0,0,40,11,0,1980-01-06T03:25:25,1633358566.306316,2021-10-04T17:42:46,0.0,0.0,0.0
315966330,627000,1529328,139383000,0,2178,0,76,637813700,0,0,649769472,0,0,0,13924,9999,0,0,168,11,0,1980-01-06T03:25:30,1633358572.056344,2021-10-04T17:42:52,0.0,0.0,0.0
315966334,641000,1533339,139387000,0,2178,0,76,637813700,0,0,649771456,0,0,0,13942,9999,0,0,13,11,0,1980-01-06T03:25:34,1633358577.256217,2021-10-04T17:42:57,0.0,0.0,0.0
315966339,805000,1538498,139392000,0,2178,0,76,637813700,0,0,649774016,0,0,0,13965,9999,0,0,140,11,0,1980-01-06T03:25:39,1633358579.655669,2021-10-04T17:42:59,0.0,0.0,0.0
315966344,635000,1543323,139397000,0,2178,0,76,637813700,0,0,649776448,0,0,0,13987,9999,0,0,4,11,0,1980-01-06T03:25:44,1633358585.3963718,2021-10-04T17:43:05,0.0,0.0,0.0
315966348,673000,1547357,139401000,0,2178,0,76,637813700,0,0,649778432,0,0,0,14005,9999,0,0,106,11,0,1980-01-06T03:25:48,1633358589.9658089,2021-10-04T17:43:09,0.0,0.0,0.0
315966352,674000,1551353,139405000,0,2178,0,76,637813700,0,0,649780480,0,0,0,14023,9999,0,0,209,11,0,1980-01-06T03:25:52,1633358592.8759649,2021-10-04T17:43:12,0.0,0.0,0.0
315966357,812000,1556487,139410000,0,2178,0,76,637813700,0,0,649783040,0,0,0,14045,9999,0,0,82,11,0,1980-01-06T03:25:57,1633358597.976744,2021-10-04T17:43:17,0.0,0.0,0.0
315966361,676000,1560346,139414000,0,2178,0,76,637813700,0,0,649785088,0,0,0,14063,9999,0,0,183,11,0,1980-01-06T03:26:01,1633358603.0959558,2021-10-04T17:43:23,0.0,0.0,0.0
315966366,659000,1565325,139419000,0,2178,0,76,637813700,0,0,649787648,0,0,0,14085,9999,0,0,51,11,0,1980-01-06T03:26:06,1633358608.236665,2021-10-04T17:43:28,0.0,0.0,0.0
315966370,684000,1569345,139423000,0,2178,0,76,637813700,0,0,649789696,0,0,0,14103,9999,0,0,151,11,0,1980-01-06T03:26:10,1633358611.1757128,2021-10-04T17:43:31,0.0,0.0,0.0
315966375,835000,1574492,139428000,0,2178,0,76,637813700,0,0,649792320,0,0,0,14125,9999,0,0,22,11,0,1980-01-06T03:26:15,1633358616.306361,2021-10-04T17:43:36,0.0,0.0,0.0
315966379,678000,1578330,139432000,0,2178,0,76,637813700,0,0,649794304,0,0,0,14143,9999,0,0,118,11,0,1980-01-06T03:26:19,1633358621.456449,2021-10-04T17:43:41,0.0,0.0,0.0
315966384,721000,1583369,139437000,0,2178,0,76,637813700,0,0,649796928,0,0,0,14165,9999,0,0,247,11,0,1980-01-06T03:26:24,1633358627.1574528,2021-10-04T17:43:47,0.0,0.0,0.0
315966388,722000,1587366,139441000,0,2178,0,76,637813700,0,0,649798976,0,0,0,14182,9999,0,0,94,11,0,1980-01-06T03:26:28,1633358629.5459769,2021-10-04T17:43:49,0.0,0.0,0.0
315966392,689000,1591328,139445000,0,2178,0,76,637813700,0,0,649801152,0,0,0,14200,9999,0,0,196,11,0,1980-01-06T03:26:32,1633358634.6659598,2021-10-04T17:43:54,0.0,0.0,0.0
315966398,687000,1597320,139451000,0,2178,0,76,637813700,0,0,649804224,0,0,0,14226,9999,0,0,94,11,0,1980-01-06T03:26:38,1633358640.4067159,2021-10-04T17:44:00,0.0,0.0,0.0
315966402,707000,1601337,139455000,0,2178,0,76,637813700,0,0,649806400,0,0,0,14244,9999,0,0,197,11,0,1980-01-06T03:26:42,1633358643.345897,2021-10-04T17:44:03,0.0,0.0,0.0
315966406,727000,1605352,139459000,0,2178,0,76,637813700,0,0,649808512,0,0,0,14261,9999,0,0,44,11,0,1980-01-06T03:26:46,1633358647.9163759,2021-10-04T17:44:07,0.0,0.0,0.0
315966411,866000,1610487,139464000,0,2178,0,76,637813700,0,0,649811136,0,0,0,14283,9999,0,0,175,11,0,1980-01-06T03:26:51,1633358653.636276,2021-10-04T17:44:13,0.0,0.0,0.0
315966415,723000,1614340,139468000,0,2178,0,76,637813700,0,0,649813376,0,0,0,14301,9999,0,0,14,11,0,1980-01-06T03:26:55,1633358658.806736,2021-10-04T17:44:18,0.0,0.0,0.0
315966420,709000,1619321,139473000,0,2178,0,76,637813700,0,0,649815936,0,0,0,14323,9999,0,0,142,11,0,1980-01-06T03:27:00,1633358661.166781,2021-10-04T17:44:21,0.0,0.0,0.0
315966425,752000,1624358,139478000,0,2178,0,76,637813700,0,0,649818688,0,0,0,14344,9999,0,0,10,11,0,1980-01-06T03:27:05,1633358666.936112,2021-10-04T17:44:26,0.0,0.0,0.0
315966429,871000,1628474,139482000,0,2178,0,76,637813700,0,0,649820928,0,0,0,14362,9999,0,0,111,11,0,1980-01-06T03:27:09,1633358672.095861,2021-10-04T17:44:32,0.0,0.0,0.0
315966433,738000,1632337,139486000,0,2178,0,76,637813700,0,0,649822976,0,0,0,14379,9999,0,0,209,11,0,1980-01-06T03:27:13,1633358674.4765089,2021-10-04T17:44:34,0.0,0.0,0.0
315966439,746000,1638339,139492000,0,2178,0,76,637813700,0,0,649826304,0,0,0,14405,9999,0,0,107,11,0,1980-01-06T03:27:19,1633358680.2062519,2021-10-04T17:44:40,0.0,0.0,0.0
315966443,767000,1642355,139496000,0,2178,0,76,637813700,0,0,649828480,0,0,0,14423,9999,0,0,210,11,0,1980-01-06T03:27:23,1633358685.42586,2021-10-04T17:44:45,0.0,0.0,0.0
315966447,938000,1646521,139500000,0,2178,0,76,637813700,0,0,649830720,0,0,0,14440,9999,0,0,60,11,0,1980-01-06T03:27:27,1633358687.797917,2021-10-04T17:44:47,0.0,0.0,0.0
315966452,775000,1651355,139505000,0,2178,0,76,637813700,0,0,649833472,0,0,0,14462,9999,0,0,185,11,0,1980-01-06T03:27:32,1633358693.526357,2021-10-04T17:44:53,0.0,0.0,0.0
315966456,746000,1655321,139509000,0,2178,0,76,637813700,0,0,649835712,0,0,0,14479,9999,0,0,31,11,0,1980-01-06T03:27:36,1633358698.70644,2021-10-04T17:44:58,0.0,0.0,0.0
315966461,783000,1660353,139514000,0,2178,0,76,637813700,0,0,649838528,0,0,0,14500,9999,0,0,160,11,0,1980-01-06T03:27:41,1633358703.256837,2021-10-04T17:45:03,0.0,0.0,0.0
315966466,769000,1665335,139519000,0,2178,0,76,637813700,0,0,649841280,0,0,0,14522,9999,0,0,32,11,0,1980-01-06T03:27:46,1633358706.8261569,2021-10-04T17:45:06,0.0,0.0,0.0
315966470,779000,1669341,139523000,0,2178,0,76,637813700,0,0,649843520,0,0,0,14539,9999,0,0,130,11,0,1980-01-06T03:27:50,1633358711.957676,2021-10-04T17:45:11,0.0,0.0,0.0
315966474,800000,1673358,139527000,0,2178,0,76,637813700,0,0,649845824,0,0,0,14556,9999,0,0,233,11,0,1980-01-06T03:27:54,1633358716.546933,2021-10-04T17:45:16,0.0,0.0,0.0
315966480,808000,1679359,139533000,0,2178,0,76,637813700,0,0,649849216,0,0,0,14582,9999,0,0,128,11,0,1980-01-06T03:28:00,1633358722.3066769,2021-10-04T17:45:22,0.0,0.0,0.0
315966484,776000,1683323,139537000,0,2178,0,76,637813700,0,0,649851456,0,0,0,14599,9999,0,0,226,11,0,1980-01-06T03:28:04,1633358725.236253,2021-10-04T17:45:25,0.0,0.0,0.0
315966489,965000,1688508,139542000,0,2178,0,76,637813700,0,0,649854272,0,0,0,14621,9999,0,0,97,11,0,1980-01-06T03:28:09,1633358730.406165,2021-10-04T17:45:30,0.0,0.0,0.0
315966494,803000,1693341,139547000,0,2178,0,76,637813700,0,0,649857216,0,0,0,14642,9999,0,0,222,11,0,1980-01-06T03:28:14,1633358736.145941,2021-10-04T17:45:36,0.0,0.0,0.0
315966498,825000,1697359,139551000,0,2178,0,76,637813700,0,0,649859520,0,0,0,14659,9999,0,0,69,11,0,1980-01-06T03:28:18,1633358741.316841,2021-10-04T17:45:41,0.0,0.0,0.0
315966502,794000,1701324,139555000,0,2178,0,76,637813700,0,0,649861824,0,0,0,14676,9999,0,0,171,11,0,1980-01-06T03:28:22,1633358743.666844,2021-10-04T17:45:43,0.0,0.0,0.0
315966507,983000,1706508,139560000,0,2178,0,76,637813700,0,0,649864768,0,0,0,14697,9999,0,0,47,11,0,1980-01-06T03:28:27,1633358749.4059489,2021-10-04T17:45:49,0.0,0.0,0.0
315966512,821000,1711341,139565000,0,2178,0,76,637813700,0,0,649867648,0,0,0,14719,9999,0,0,172,11,0,1980-01-06T03:28:32,1633358753.9669409,2021-10-04T17:45:53,0.0,0.0,0.0
315966515,823000,1714340,139568000,0,2178,0,76,637813700,0,0,649869504,0,0,0,14731,9999,0,0,249,11,0,1980-01-06T03:28:35,1633358756.965977,2021-10-04T17:45:56,0.0,0.0,0.0
315966520,809000,1719321,139573000,0,2178,0,76,637813700,0,0,649872576,0,0,0,14753,9999,0,0,121,11,0,1980-01-06T03:28:40,1633358762.696208,2021-10-04T17:46:02,0.0,0.0,0.0
315966525,996000,1724503,139578000,0,2178,0,76,637813700,0,0,649875712,0,0,0,14774,9999,0,0,253,11,0,1980-01-06T03:28:45,1633358767.255909,2021-10-04T17:46:07,0.0,0.0,0.0
315966530,820000,1729322,139583000,0,2178,0,76,637813700,0,0,649878848,0,0,0,14795,9999,0,0,117,11,0,1980-01-06T03:28:50,1633358770.186573,2021-10-04T17:46:10,0.0,0.0,0.0
315966534,840000,1733338,139587000,0,2178,0,76,637813700,0,0,649881344,0,0,0,14812,9999,0,0,220,11,0,1980-01-06T03:28:54,1633358777.825485,2021-10-04T17:46:17,0.0,0.0,0.0
315966541,863000,1740354,139594000,0,2178,0,76,637813700,0,0,649885824,0,0,0,14841,9999,0,0,138,11,0,1980-01-06T03:29:01,1633358782.385169,2021-10-04T17:46:22,0.0,0.0,0.0
315966545,880000,1744366,139598000,0,2178,0,76,637813700,0,0,649888320,0,0,0,14858,9999,0,0,237,11,0,1980-01-06T03:29:05,1633358787.5955598,2021-10-04T17:46:27,0.0,0.0,0.0
315966550,867000,1749349,139603000,0,2178,0,76,637813700,0,0,649891520,0,0,0,14879,9999,0,0,107,11,0,1980-01-06T03:29:10,1633358791.1264448,2021-10-04T17:46:31,0.0,0.0,0.0
315966554,889000,1753366,139607000,0,2178,0,76,637813700,0,0,649894080,0,0,0,14896,9999,0,0,210,11,0,1980-01-06T03:29:14,1633358795.7044199,2021-10-04T17:46:35,0.0,0.0,0.0
315966559,874000,1758346,139612000,0,2178,0,76,637813700,0,0,649897280,0,0,0,14917,9999,0,0,82,11,0,1980-01-06T03:29:19,1633358800.885761,2021-10-04T17:46:40,0.0,0.0,0.0
315966564,860000,1763327,139617000,0,2178,0,76,637813700,0,0,649900480,0,0,0,14938,9999,0,0,210,11,0,1980-01-06T03:29:24,1633358806.614784,2021-10-04T17:46:46,0.0,0.0,0.0
315966568,878000,1767342,139621000,0,2178,0,76,637813700,0,0,649903040,0,0,0,14955,9999,0,0,57,11,0,1980-01-06T03:29:28,1633358809.5835729,2021-10-04T17:46:49,0.0,0.0,0.0
315966572,899000,1771359,139625000,0,2178,0,76,637813700,0,0,649905600,0,0,0,14971,9999,0,0,160,11,0,1980-01-06T03:29:32,1633358814.154124,2021-10-04T17:46:54,0.0,0.0,0.0
315966578,901000,1777355,139631000,0,2178,0,76,637813700,0,0,649909568,0,0,0,14996,9999,0,0,58,11,0,1980-01-06T03:29:38,1633358819.902984,2021-10-04T17:46:59,0.0,0.0,0.0
315966582,870000,1781320,139635000,0,2178,0,76,637813700,0,0,649912128,0,0,0,15013,9999,0,0,160,11,0,1980-01-06T03:29:42,1633358822.8525798,2021-10-04T17:47:02,0.0,0.0,0.0
315966587,908000,1786353,139640000,0,2178,0,76,637813700,0,0,649915456,0,0,0,15034,9999,0,0,33,11,0,1980-01-06T03:29:47,1633358827.99238,2021-10-04T17:47:07,0.0,0.0,0.0
315966592,79000,1790519,139644000,0,2178,0,76,637813700,0,0,649918080,0,0,0,15050,9999,0,0,139,11,0,1980-01-06T03:29:52,1633358833.203001,2021-10-04T17:47:13,0.0,0.0,0.0
315966595,887000,1794324,139648000,0,2178,0,76,637813700,0,0,649920704,0,0,0,15067,9999,0,0,231,11,0,1980-01-06T03:29:55,1633358838.342521,2021-10-04T17:47:18,0.0,0.0,0.0
315966599,906000,1798339,139652000,0,2178,0,76,637813700,0,0,649923328,0,0,0,15084,9999,0,0,74,11,0,1980-01-06T03:29:59,1633358841.341876,2021-10-04T17:47:21,0.0,0.0,0.0
315966605,912000,1804339,139658000,0,2178,0,76,637813700,0,0,649927360,0,0,0,15108,9999,0,0,222,11,0,1980-01-06T03:30:05,1633358846.471585,2021-10-04T17:47:26,0.0,0.0,0.0
315966610,82000,1808505,139662000,0,2178,0,76,637813700,0,0,649929984,0,0,0,15125,9999,0,0,72,11,0,1980-01-06T03:30:10,1633358851.6410449,2021-10-04T17:47:31,0.0,0.0,0.0
315966613,903000,1812322,139666000,0,2178,0,76,637813700,0,0,649932672,0,0,0,15141,9999,0,0,171,11,0,1980-01-06T03:30:13,1633358854.5614128,2021-10-04T17:47:34,0.0,0.0,0.0
315966619,906000,1818319,139672000,0,2178,0,76,637813700,0,0,649936768,0,0,0,15166,9999,0,0,69,11,0,1980-01-06T03:30:19,1633358859.7110078,2021-10-04T17:47:39,0.0,0.0,0.0
315966622,959000,1821369,139675000,0,2178,0,76,637813700,0,0,649938752,0,0,0,15179,9999,0,0,147,11,0,1980-01-06T03:30:22,1633358864.9104118,2021-10-04T17:47:44,0.0,0.0,0.0
315966626,927000,1825333,139679000,0,2178,0,76,637813700,0,0,649941440,0,0,0,15195,9999,0,0,249,11,0,1980-01-06T03:30:26,1633358870.131084,2021-10-04T17:47:50,0.0,0.0,0.0
315966632,932000,1831332,139685000,0,2178,0,76,637813700,0,0,649945536,0,0,0,15220,9999,0,0,147,11,0,1980-01-06T03:30:32,1633358873.099869,2021-10-04T17:47:53,0.0,0.0,0.0
315966636,953000,1835349,139689000,0,2178,0,76,637813700,0,0,649948288,0,0,0,15236,9999,0,0,250,11,0,1980-01-06T03:30:36,1633358878.280529,2021-10-04T17:47:58,0.0,0.0,0.0
315966640,972000,1839365,139693000,0,2178,0,76,637813700,0,0,649950976,0,0,0,15253,9999,0,0,97,11,0,1980-01-06T03:30:40,1633358882.8518639,2021-10-04T17:48:02,0.0,0.0,0.0
315966646,109000,1844496,139698000,0,2178,0,76,637813700,0,0,649954496,0,0,0,15273,9999,0,0,228,11,0,1980-01-06T03:30:46,1633358886.4324489,2021-10-04T17:48:06,0.0,0.0,0.0
315966649,979000,1848362,139702000,0,2178,0,76,637813700,0,0,649957184,0,0,0,15289,9999,0,0,72,11,0,1980-01-06T03:30:49,1633358890.98946,2021-10-04T17:48:10,0.0,0.0,0.0
315966654,955000,1853333,139707000,0,2178,0,76,637813700,0,0,649960640,0,0,0,15310,9999,0,0,192,11,0,1980-01-06T03:30:54,1633358896.1885839,2021-10-04T17:48:16,0.0,0.0,0.0
315966658,973000,1857347,139711000,0,2178,0,76,637813700,0,0,649963456,0,0,0,15326,9999,0,0,35,11,0,1980-01-06T03:30:58,1633358901.949585,2021-10-04T17:48:21,0.0,0.0,0.0
315966664,166000,1862534,139716000,0,2178,0,76,637813700,0,0,649966976,0,0,0,15346,9999,0,0,167,11,0,1980-01-06T03:31:04,1633358904.928156,2021-10-04T17:48:24,0.0,0.0,0.0
315966668,990000,1867355,139721000,0,2178,0,76,637813700,0,0,649970432,0,0,0,15367,9999,0,0,31,11,0,1980-01-06T03:31:08,1633358910.089944,2021-10-04T17:48:30,0.0,0.0,0.0
315966673,976000,1872336,139726000,0,2178,0,76,637813700,0,0,649973952,0,0,0,15387,9999,0,0,159,11,0,1980-01-06T03:31:13,1633358915.8776119,2021-10-04T17:48:35,0.0,0.0,0.0
315966679,14000,1877368,139731000,0,2178,0,76,637813700,0,0,649977472,0,0,0,15407,9999,0,0,32,11,0,1980-01-06T03:31:19,1633358918.217908,2021-10-04T17:48:38,0.0,0.0,0.0
315966682,983000,1881333,139735000,0,2178,0,76,637813700,0,0,649980288,0,0,0,15424,9999,0,0,134,11,0,1980-01-06T03:31:22,1633358923.407573,2021-10-04T17:48:43,0.0,0.0,0.0
315966688,169000,1886515,139740000,0,2178,0,76,637813700,0,0,649983872,0,0,0,15444,9999,0,0,10,11,0,1980-01-06T03:31:28,1633358929.2070248,2021-10-04T17:48:49,0.0,0.0,0.0
315966691,987000,1890328,139744000,0,2178,0,76,637813700,0,0,649986752,0,0,0,15460,9999,0,0,109,11,0,1980-01-06T03:31:31,1633358933.777992,2021-10-04T17:48:53,0.0,0.0,0.0
315966697,22000,1895359,139749000,0,2178,0,76,637813700,0,0,649990336,0,0,0,15480,9999,0,0,238,11,0,1980-01-06T03:31:37,1633358936.7067199,2021-10-04T17:48:56,0.0,0.0,0.0
315966700,996000,1899329,139753000,0,2178,0,76,637813700,0,0,649993408,0,0,0,15496,9999,0,0,84,11,0,1980-01-06T03:31:40,1633358942.496688,2021-10-04T17:49:02,0.0,0.0,0.0
315966706,184000,1904511,139758000,0,2178,0,76,637813700,0,0,649997248,0,0,0,15517,9999,0,0,216,11,0,1980-01-06T03:31:46,1633358947.047637,2021-10-04T17:49:07,0.0,0.0,0.0
315966709,999000,1908323,139762000,0,2178,0,76,637813700,0,0,650000320,0,0,0,15533,9999,0,0,59,11,0,1980-01-06T03:31:49,1633358949.996376,2021-10-04T17:49:09,0.0,0.0,0.0
315966715,40000,1913359,139767000,0,2178,0,76,637813700,0,0,650004224,0,0,0,15553,9999,0,0,183,11,0,1980-01-06T03:31:55,1633358955.7461798,2021-10-04T17:49:15,0.0,0.0,0.0
315966720,13000,1918327,139772000,0,2178,0,76,637813700,0,0,650008128,0,0,0,15573,9999,0,0,46,11,0,1980-01-06T03:32:00,1633358960.9155688,2021-10-04T17:49:20,0.0,0.0,0.0
315966725,48000,1923356,139777000,0,2178,0,76,637813700,0,0,650012032,0,0,0,15593,9999,0,0,172,11,0,1980-01-06T03:32:05,1633358966.1451678,2021-10-04T17:49:26,0.0,0.0,0.0
315966728,47000,1926353,139780000,0,2178,0,76,637813700,0,0,650014336,0,0,0,15605,9999,0,0,249,11,0,1980-01-06T03:32:08,1633358969.145581,2021-10-04T17:49:29,0.0,0.0,0.0
315966733,33000,1931334,139785000,0,2178,0,76,637813700,0,0,650018304,0,0,0,15625,9999,0,0,121,11,0,1980-01-06T03:32:13,1633358975.614825,2021-10-04T17:49:35,0.0,0.0,0.0
315966740,58000,1938351,139792000,0,2178,0,76,637813700,0,0,650023808,0,0,0,15653,9999,0,0,45,11,0,1980-01-06T03:32:20,1633358981.364449,2021-10-04T17:49:41,0.0,0.0,0.0
315966744,78000,1942367,139796000,0,2178,0,76,637813700,0,0,650026944,0,0,0,15669,9999,0,0,148,11,0,1980-01-06T03:32:24,1633358986.50484,2021-10-04T17:49:46,0.0,0.0,0.0
315966749,64000,1947349,139801000,0,2178,0,76,637813700,0,0,650030976,0,0,0,15689,9999,0,0,20,11,0,1980-01-06T03:32:29,1633358989.504113,2021-10-04T17:49:49,0.0,0.0,0.0
315966754,250000,1952529,139806000,0,2178,0,76,637813700,0,0,650034944,0,0,0,15709,9999,0,0,152,11,0,1980-01-06T03:32:34,1633358994.703893,2021-10-04T17:49:54,0.0,0.0,0.0
315966759,86000,1957361,139811000,0,2178,0,76,637813700,0,0,650038976,0,0,0,15729,9999,0,0,21,11,0,1980-01-06T03:32:39,1633358999.8541598,2021-10-04T17:49:59,0.0,0.0,0.0
315966763,57000,1961327,139815000,0,2178,0,76,637813700,0,0,650042176,0,0,0,15744,9999,0,0,123,11,0,1980-01-06T03:32:43,1633359002.823828,2021-10-04T17:50:02,0.0,0.0,0.0
315966769,62000,1967327,139821000,0,2178,0,76,637813700,0,0,650046976,0,0,0,15768,9999,0,0,21,11,0,1980-01-06T03:32:49,1633359008.6135519,2021-10-04T17:50:08,0.0,0.0,0.0
315966772,266000,1970527,139824000,0,2178,0,76,637813700,0,0,650049472,0,0,0,15780,9999,0,0,99,11,0,1980-01-06T03:32:52,1633359013.823041,2021-10-04T17:50:13,0.0,0.0,0.0
315966777,103000,1975360,139829000,0,2178,0,76,637813700,0,0,650053504,0,0,0,15800,9999,0,0,219,11,0,1980-01-06T03:32:57,1633359018.4340248,2021-10-04T17:50:18,0.0,0.0,0.0
315966782,77000,1980329,139834000,0,2178,0,76,637813700,0,0,650057536,0,0,0,15820,9999,0,0,83,11,0,1980-01-06T03:33:02,1633359021.972961,2021-10-04T17:50:21,0.0,0.0,0.0
315966786,93000,1984341,139838000,0,2178,0,76,637813700,0,0,650060800,0,0,0,15836,9999,0,0,186,11,0,1980-01-06T03:33:06,1633359027.2028198,2021-10-04T17:50:27,0.0,0.0,0.0
315966791,79000,1989322,139843000,0,2178,0,76,637813700,0,0,650064896,0,0,0,15855,9999,0,0,58,11,0,1980-01-06T03:33:11,1633359031.7621648,2021-10-04T17:50:31,0.0,0.0,0.0
315966796,264000,1994502,139848000,0,2178,0,76,637813700,0,0,650069056,0,0,0,15875,9999,0,0,190,11,0,1980-01-06T03:33:16,1633359037.523161,2021-10-04T17:50:37,0.0,0.0,0.0
315966800,132000,1998366,139852000,0,2178,0,76,637813700,0,0,650072320,0,0,0,15891,9999,0,0,34,11,0,1980-01-06T03:33:20,1633359040.512156,2021-10-04T17:50:40,0.0,0.0,0.0
315966804,104000,2002334,139856000,0,2178,0,76,637813700,0,0,650075648,0,0,0,15906,9999,0,0,136,11,0,1980-01-06T03:33:24,1633359045.071637,2021-10-04T17:50:45,0.0,0.0,0.0
315966810,110000,2008334,139862000,0,2178,0,76,637813700,0,0,650080576,0,0,0,15930,9999,0,0,34,11,0,1980-01-06T03:33:30,1633359050.7514,2021-10-04T17:50:50,0.0,0.0,0.0
315966813,110000,2011331,139865000,0,2178,0,76,637813700,0,0,650083136,0,0,0,15942,9999,0,0,111,11,0,1980-01-06T03:33:33,1633359053.7012649,2021-10-04T17:50:53,0.0,0.0,0.0
315966818,146000,2016362,139870000,0,2178,0,76,637813700,0,0,650087360,0,0,0,15961,9999,0,0,240,11,0,1980-01-06T03:33:38,1633359058.252748,2021-10-04T17:50:58,0.0,0.0,0.0
315966822,115000,2020327,139874000,0,2178,0,76,637813700,0,0,650090688,0,0,0,15977,9999,0,0,86,11,0,1980-01-06T03:33:42,1633359064.023237,2021-10-04T17:51:04,0.0,0.0,0.0
315966827,151000,2025358,139879000,0,2178,0,76,637813700,0,0,650094912,0,0,0,15997,9999,0,0,215,11,0,1980-01-06T03:33:47,1633359069.192505,2021-10-04T17:51:09,0.0,0.0,0.0
315966831,121000,2029324,139883000,0,2178,0,76,637813700,0,0,650098240,0,0,0,16012,9999,0,0,57,11,0,1980-01-06T03:33:51,1633359071.5815039,2021-10-04T17:51:11,0.0,0.0,0.0
315966836,158000,2034356,139888000,0,2178,0,76,637813700,0,0,650102528,0,0,0,16032,9999,0,0,181,11,0,1980-01-06T03:33:56,1633359077.330813,2021-10-04T17:51:17,0.0,0.0,0.0
315966840,177000,2038371,139892000,0,2178,0,76,637813700,0,0,650105920,0,0,0,16047,9999,0,0,25,11,0,1980-01-06T03:34:00,1633359082.500864,2021-10-04T17:51:22,0.0,0.0,0.0
315966845,153000,2043342,139897000,0,2178,0,76,637813700,0,0,650110144,0,0,0,16067,9999,0,0,148,11,0,1980-01-06T03:34:05,1633359084.850512,2021-10-04T17:51:24,0.0,0.0,0.0
315966850,354000,2048537,139902000,0,2178,0,76,637813700,0,0,650114432,0,0,0,16086,9999,0,0,29,11,0,1980-01-06T03:34:10,1633359091.260164,2021-10-04T17:51:31,0.0,0.0,0.0
315966855,177000,2053356,139907000,0,2178,0,76,637813700,0,0,650118720,0,0,0,16106,9999,0,0,149,11,0,1980-01-06T03:34:15,1633359095.820309,2021-10-04T17:51:35,0.0,0.0,0.0
315966859,146000,2057322,139911000,0,2178,0,76,637813700,0,0,650122176,0,0,0,16121,9999,0,0,251,11,0,1980-01-06T03:34:19,1633359101.012332,2021-10-04T17:51:41,0.0,0.0,0.0
315966864,183000,2062353,139916000,0,2178,0,76,637813700,0,0,650126528,0,0,0,16140,9999,0,0,124,11,0,1980-01-06T03:34:24,1633359104.559644,2021-10-04T17:51:44,0.0,0.0,0.0
315966869,170000,2067336,139921000,0,2178,0,76,637813700,0,0,650131008,0,0,0,16160,9999,0,0,252,11,0,1980-01-06T03:34:29,1633359111.009505,2021-10-04T17:51:51,0.0,0.0,0.0
315966874,355000,2072515,139926000,0,2178,0,76,637813700,0,0,650135552,0,0,0,16179,9999,0,0,128,11,0,1980-01-06T03:34:34,1633359116.149308,2021-10-04T17:51:56,0.0,0.0,0.0
315966880,360000,2078514,139932000,0,2178,0,76,637813700,0,0,650140992,0,0,0,16202,9999,0,0,26,11,0,1980-01-06T03:34:40,1633359121.8797798,2021-10-04T17:52:01,0.0,0.0,0.0
315966884,179000,2082329,139936000,0,2178,0,76,637813700,0,0,650144576,0,0,0,16218,9999,0,0,125,11,0,1980-01-06T03:34:44,1633359124.8100078,2021-10-04T17:52:04,0.0,0.0,0.0
315966888,198000,2086345,139940000,0,2178,0,76,637813700,0,0,650148224,0,0,0,16233,9999,0,0,225,11,0,1980-01-06T03:34:48,1633359129.409157,2021-10-04T17:52:09,0.0,0.0,0.0
315966892,364000,2090507,139944000,0,2178,0,76,637813700,0,0,650151872,0,0,0,16249,9999,0,0,71,11,0,1980-01-06T03:34:52,1633359134.5589159,2021-10-04T17:52:14,0.0,0.0,0.0
315966897,203000,2095341,139949000,0,2178,0,76,637813700,0,0,650156480,0,0,0,16268,9999,0,0,191,11,0,1980-01-06T03:34:57,1633359137.498052,2021-10-04T17:52:17,0.0,0.0,0.0
315966901,217000,2099351,139953000,0,2178,0,76,637813700,0,0,650160192,0,0,0,16283,9999,0,0,38,11,0,1980-01-06T03:35:01,1633359144.5684319,2021-10-04T17:52:24,0.0,0.0,0.0
315966909,241000,2107367,139961000,0,2178,0,76,637813700,0,0,650167616,0,0,0,16314,9999,0,0,239,11,0,1980-01-06T03:35:09,1633359150.318188,2021-10-04T17:52:30,0.0,0.0,0.0
315966913,209000,2111331,139965000,0,2178,0,76,637813700,0,0,650171328,0,0,0,16329,9999,0,0,85,11,0,1980-01-06T03:35:13,1633359152.667724,2021-10-04T17:52:32,0.0,0.0,0.0
315966918,242000,2116359,139970000,0,2178,0,76,637813700,0,0,650175936,0,0,0,16348,9999,0,0,214,11,0,1980-01-06T03:35:18,1633359157.807824,2021-10-04T17:52:37,0.0,0.0,0.0
315966922,412000,2120524,139974000,0,2178,0,76,637813700,0,0,650179712,0,0,0,16363,9999,0,0,64,11,0,1980-01-06T03:35:22,1633359163.577548,2021-10-04T17:52:43,0.0,0.0,0.0
