time_s,time_us,time_steady,o2_conc,seq,srcSystem,srcComponent,time_gregorian
315964908,53200,110573,15.395317077636719,20,13,0,1980-01-06T03:01:48
315964909,53200,111573,15.451504707336426,33,13,0,1980-01-06T03:01:49
315964910,53200,112573,15.563879013061523,44,13,0,1980-01-06T03:01:50
315964911,53200,113573,15.606017112731934,56,13,0,1980-01-06T03:01:51
315964912,53200,114573,15.704347610473633,69,13,0,1980-01-06T03:01:52
315964913,53200,115573,15.774580955505371,80,13,0,1980-01-06T03:01:53
315964914,53200,116573,15.844815254211426,91,13,0,1980-01-06T03:01:54
315964915,53200,117573,15.886955261230469,104,13,0,1980-01-06T03:01:55
315964916,53200,118573,15.957191467285156,116,13,0,1980-01-06T03:01:56
315964917,53200,119573,16.013378143310547,127,13,0,1980-01-06T03:01:57
315964918,53200,120573,16.04146957397461,140,13,0,1980-01-06T03:01:58
315964919,53200,121573,16.125751495361328,151,13,0,1980-01-06T03:01:59
315964920,53200,122573,16.18193817138672,162,13,0,1980-01-06T03:02:00
315964921,53200,123573,16.224077224731445,176,13,0,1980-01-06T03:02:01
315964922,53200,124573,16.252174377441406,187,13,0,1980-01-06T03:02:02
315964923,53200,125573,16.28026580810547,198,13,0,1980-01-06T03:02:03
315964924,53200,126573,16.364547729492188,211,13,0,1980-01-06T03:02:04
315964925,53200,127573,16.392641067504883,222,13,0,1980-01-06T03:02:05
315964926,53200,128573,16.406686782836914,234,13,0,1980-01-06T03:02:06
315964927,53200,129573,16.462873458862305,247,13,0,1980-01-06T03:02:07
315964928,53200,130573,16.47692108154297,2,13,0,1980-01-06T03:02:08
315964929,53200,131573,16.53310775756836,13,13,0,1980-01-06T03:02:09
315964930,53200,132573,16.547155380249023,26,13,0,1980-01-06T03:02:10
315964931,53200,133573,16.589296340942383,38,13,0,1980-01-06T03:02:11
315964932,53200,134573,16.63143539428711,49,13,0,1980-01-06T03:02:12
315964933,53200,135573,16.659530639648438,62,13,0,1980-01-06T03:02:13
315964934,53200,136573,16.659530639648438,73,13,0,1980-01-06T03:02:14
315964935,53200,137573,16.715717315673828,84,13,0,1980-01-06T03:02:15
315964936,53200,138573,16.715717315673828,98,13,0,1980-01-06T03:02:16
315964937,53200,139573,16.77190399169922,109,13,0,1980-01-06T03:02:17
315964938,53200,140573,16.785951614379883,120,13,0,1980-01-06T03:02:18
315964939,53200,141573,16.799999237060547,133,13,0,1980-01-06T03:02:19
315964940,53200,142573,16.842140197753906,144,13,0,1980-01-06T03:02:20
315964941,53200,143573,16.856184005737305,156,13,0,1980-01-06T03:02:21
315964942,53200,144573,16.856184005737305,169,13,0,1980-01-06T03:02:22
315964943,53200,145573,16.87023162841797,180,13,0,1980-01-06T03:02:23
315964944,53200,146573,16.898326873779297,191,13,0,1980-01-06T03:02:24
315964945,53200,147573,16.940465927124023,204,13,0,1980-01-06T03:02:25
315964946,53200,148573,16.96856117248535,216,13,0,1980-01-06T03:02:26
315964947,53200,149573,16.95451545715332,227,13,0,1980-01-06T03:02:27
315964948,53200,150573,16.96856117248535,240,13,0,1980-01-06T03:02:28
315964949,53200,151573,16.996654510498047,251,13,0,1980-01-06T03:02:29
315964950,53200,152573,17.038795471191406,6,13,0,1980-01-06T03:02:30
315964951,53200,153573,17.052841186523438,20,13,0,1980-01-06T03:02:31
315964952,53200,154573,17.06688690185547,31,13,0,1980-01-06T03:02:32
315964953,53200,155573,17.06688690185547,42,13,0,1980-01-06T03:02:33
315964954,53200,156573,17.080934524536133,55,13,0,1980-01-06T03:02:34
315964955,53200,157573,17.109027862548828,66,13,0,1980-01-06T03:02:35
315964956,53200,158573,17.109027862548828,78,13,0,1980-01-06T03:02:36
315964957,53200,159573,17.109027862548828,91,13,0,1980-01-06T03:02:37
315964958,53200,160573,17.137121200561523,102,13,0,1980-01-06T03:02:38
315964959,53200,161573,17.15117073059082,113,13,0,1980-01-06T03:02:39
315964960,53200,162573,17.179264068603516,126,13,0,1980-01-06T03:02:40
315964961,53200,163573,17.179264068603516,138,13,0,1980-01-06T03:02:41
315964962,53200,164573,17.193309783935547,149,13,0,1980-01-06T03:02:42
315964963,53200,165573,17.221403121948242,162,13,0,1980-01-06T03:02:43
315964964,53200,166573,17.249494552612305,173,13,0,1980-01-06T03:02:44
315964965,53200,167573,17.249494552612305,184,13,0,1980-01-06T03:02:45
315964966,53200,168573,17.235450744628906,198,13,0,1980-01-06T03:02:46
315964967,53200,169573,17.249494552612305,209,13,0,1980-01-06T03:02:47
315964968,53200,170573,17.249494552612305,220,13,0,1980-01-06T03:02:48
315964969,53200,171573,17.291637420654297,233,13,0,1980-01-06T03:02:49
315964970,53200,172573,17.291637420654297,244,13,0,1980-01-06T03:02:50
315964971,53200,173573,17.277591705322266,0,13,0,1980-01-06T03:02:51
315964972,53200,174573,17.291637420654297,13,13,0,1980-01-06T03:02:52
315964973,53200,175573,17.319730758666992,24,13,0,1980-01-06T03:02:53
315964974,53200,176573,17.333778381347656,35,13,0,1980-01-06T03:02:54
315964975,53200,177573,17.319730758666992,48,13,0,1980-01-06T03:02:55
315964976,53200,178573,17.333778381347656,60,13,0,1980-01-06T03:02:56
315964977,53200,179573,17.333778381347656,71,13,0,1980-01-06T03:02:57
315964978,53200,180573,17.38996696472168,84,13,0,1980-01-06T03:02:58
315964979,53200,181573,17.36187171936035,95,13,0,1980-01-06T03:02:59
315964980,53200,182573,17.375917434692383,106,13,0,1980-01-06T03:03:00
315964981,53200,183573,17.404010772705078,120,13,0,1980-01-06T03:03:01
315964982,53200,184573,17.432106018066406,131,13,0,1980-01-06T03:03:02
315964983,53200,185573,17.432106018066406,142,13,0,1980-01-06T03:03:03
315964984,53200,186573,17.418058395385742,155,13,0,1980-01-06T03:03:04
315964985,53200,187573,17.432106018066406,166,13,0,1980-01-06T03:03:05
315964986,53200,188573,17.474246978759766,178,13,0,1980-01-06T03:03:06
315964987,53200,189573,17.488290786743164,191,13,0,1980-01-06T03:03:07
315964988,53200,190573,17.474246978759766,202,13,0,1980-01-06T03:03:08
315964989,53200,191573,17.488290786743164,213,13,0,1980-01-06T03:03:09
315964990,53200,192573,17.530433654785156,226,13,0,1980-01-06T03:03:10
315964991,53200,193573,17.544479370117188,238,13,0,1980-01-06T03:03:11
315964992,53200,194573,17.572574615478516,249,13,0,1980-01-06T03:03:12
315964993,53200,195573,17.572574615478516,6,13,0,1980-01-06T03:03:13
315964994,53200,196573,17.572574615478516,17,13,0,1980-01-06T03:03:14
315964995,53200,197573,17.614715576171875,28,13,0,1980-01-06T03:03:15
315964996,53200,198573,17.614715576171875,42,13,0,1980-01-06T03:03:16
315964997,53200,199573,17.614715576171875,53,13,0,1980-01-06T03:03:17
315964999,953600,200573,17.670902252197266,64,13,0,1980-01-06T03:03:19
315965000,953600,201573,17.69899559020996,77,13,0,1980-01-06T03:03:20
315965001,953600,202573,17.670902252197266,88,13,0,1980-01-06T03:03:21
315965002,953600,203573,17.713041305541992,100,13,0,1980-01-06T03:03:22
315965003,953600,204573,17.75518226623535,113,13,0,1980-01-06T03:03:23
315965004,953600,205573,17.727088928222656,124,13,0,1980-01-06T03:03:24
315965005,953600,206573,17.741134643554688,135,13,0,1980-01-06T03:03:25
315965006,953600,207573,17.769229888916016,148,13,0,1980-01-06T03:03:26
315965007,953600,208573,17.783275604248047,160,13,0,1980-01-06T03:03:27
315965008,953600,209573,17.783275604248047,171,13,0,1980-01-06T03:03:28
315965009,953600,210573,17.811368942260742,184,13,0,1980-01-06T03:03:29
315965010,953600,211573,17.825416564941406,195,13,0,1980-01-06T03:03:30
315965011,953600,212573,17.85350799560547,206,13,0,1980-01-06T03:03:31
