time_s,time_us,time_steady,updated_time_steady,updated_time_from_s,updated_time_from_us,updated_time_from_base,updated_time_to_s,updated_time_to_us,updated_time_to_base,count_of_time_updates,count_of_aggressive_time_updates,imi_time_sync_steady,imi_count_of_syncs,imi_time_s,imi_time_us,imi_time_base,seq,srcSystem,srcComponent,time_gregorian
315964815,776415,18003,5092,5,96695,0,315964802,865144,1,1,1,17193,16,315964814,966408,1,55,10,0,1980-01-06T03:00:15
315964816,776407,19003,5092,5,96695,0,315964802,865144,1,1,1,18293,17,315964816,66440,1,58,10,0,1980-01-06T03:00:16
315964817,776399,20003,5092,5,96695,0,315964802,865144,1,1,1,19393,18,315964817,166411,1,61,10,0,1980-01-06T03:00:17
1,7679,1003,0,0,0,0,0,0,0,0,0,234,1,0,238558,0,4,10,0,1970-01-01T03:00:01
2,8041,2003,0,0,0,0,0,0,0,0,0,1433,2,1,437617,0,7,10,0,1970-01-01T03:00:02
3,8025,3003,0,0,0,0,0,0,0,0,0,1433,2,1,437617,0,10,10,0,1970-01-01T03:00:03
4,8017,4003,0,0,0,0,0,0,0,0,0,1433,2,1,437617,0,13,10,0,1970-01-01T03:00:04
5,8208,5003,0,0,0,0,0,0,0,0,0,3833,4,3,838026,0,16,10,0,1970-01-01T03:00:05
315964803,776385,6003,5092,5,96552,0,315964802,864972,1,1,1,5033,5,5,37676,0,19,10,0,1980-01-06T03:00:03
315964804,776027,7003,5092,5,96552,0,315964802,864972,1,1,1,5033,5,5,37676,0,22,10,0,1980-01-06T03:00:04
315964805,776389,8003,5092,5,96552,0,315964802,864972,1,1,1,7233,7,315964805,6050,1,25,10,0,1980-01-06T03:00:05
315964806,775997,9003,5092,5,96552,0,315964802,864972,1,1,1,8333,8,315964806,106027,1,28,10,0,1980-01-06T03:00:06
1,8029,1003,0,0,0,0,0,0,0,0,0,234,1,0,238547,0,4,10,0,1970-01-01T03:00:01
2,8017,2003,0,0,0,0,0,0,0,0,0,1433,2,1,437613,0,7,10,0,1970-01-01T03:00:02
3,8016,3003,0,0,0,0,0,0,0,0,0,1433,2,1,437613,0,10,10,0,1970-01-01T03:00:03
4,8008,4003,0,0,0,0,0,0,0,0,0,1433,2,1,437613,0,13,10,0,1970-01-01T03:00:04
5,8005,5003,0,0,0,0,0,0,0,0,0,3833,4,3,838018,0,16,10,0,1970-01-01T03:00:05
315964803,785850,6013,5092,5,96320,0,315964802,864734,1,1,1,5033,5,5,38017,0,19,10,0,1980-01-06T03:00:03
315964804,776379,7003,5092,5,96320,0,315964802,864734,1,1,1,5033,5,5,38017,0,22,10,0,1980-01-06T03:00:04
315964805,775994,8003,5092,5,96320,0,315964802,864734,1,1,1,7233,7,315964805,6384,1,25,10,0,1980-01-06T03:00:05
315964806,776375,9003,5092,5,96320,0,315964802,864734,1,1,1,8333,8,315964806,106384,1,28,10,0,1980-01-06T03:00:06
1,7665,1003,0,0,0,0,0,0,0,0,0,234,1,0,238540,0,4,10,0,1970-01-01T03:00:01
2,8026,2003,0,0,0,0,0,0,0,0,0,1433,2,1,437603,0,7,10,0,1970-01-01T03:00:02
3,8006,3003,0,0,0,0,0,0,0,0,0,2633,3,2,638009,0,10,10,0,1970-01-01T03:00:03
4,7645,4003,0,0,0,0,0,0,0,0,0,2633,3,2,638009,0,13,10,0,1970-01-01T03:00:04
5,8019,5003,0,0,0,0,0,0,0,0,0,3833,4,3,838003,0,16,10,0,1970-01-01T03:00:05
315964803,785823,6013,5092,5,96415,0,315964802,864824,1,1,1,5033,5,5,37626,0,19,10,0,1980-01-06T03:00:03
315964804,785851,7013,5092,5,96415,0,315964802,864824,1,1,1,6143,6,315964803,916354,1,22,10,0,1980-01-06T03:00:04
315964805,776360,8003,5092,5,96415,0,315964802,864824,1,1,1,7243,7,315964805,15995,1,25,10,0,1980-01-06T03:00:05
315964806,776327,9003,5092,5,96415,0,315964802,864824,1,1,1,7243,7,315964805,15995,1,28,10,0,1980-01-06T03:00:06
1,8032,1003,0,0,0,0,0,0,0,0,0,234,1,0,238547,0,4,10,0,1970-01-01T03:00:01
2,8016,2003,0,0,0,0,0,0,0,0,0,1433,2,1,437612,0,7,10,0,1970-01-01T03:00:02
3,7651,3003,0,0,0,0,0,0,0,0,0,2633,3,2,638015,0,10,10,0,1970-01-01T03:00:03
4,7643,4003,0,0,0,0,0,0,0,0,0,2633,3,2,638015,0,13,10,0,1970-01-01T03:00:04
5,8016,5003,0,0,0,0,0,0,0,0,0,3833,4,3,838005,0,16,10,0,1970-01-01T03:00:05
315964803,776006,6003,5091,5,96057,0,315964802,864462,1,1,1,3833,4,3,838005,0,19,10,0,1980-01-06T03:00:03
315964804,775986,7003,5091,5,96057,0,315964802,864462,1,1,1,6133,6,315964803,906021,1,22,10,0,1980-01-06T03:00:04
315964805,775960,8003,5091,5,96057,0,315964802,864462,1,1,1,7233,7,315964805,6025,1,25,10,0,1980-01-06T03:00:05
315964806,775983,9003,5091,5,96057,0,315964802,864462,1,1,1,8333,8,315964806,106367,1,28,10,0,1980-01-06T03:00:06
1,8046,1003,0,0,0,0,0,0,0,0,0,234,1,0,238552,0,4,10,0,1970-01-01T03:00:01
2,17489,2013,0,0,0,0,0,0,0,0,0,234,1,0,238552,0,7,10,0,1970-01-01T03:00:02
3,8022,3003,0,0,0,0,0,0,0,0,0,2633,3,2,638045,0,10,10,0,1970-01-01T03:00:03
4,8022,4003,0,0,0,0,0,0,0,0,0,2633,3,2,638045,0,13,10,0,1970-01-01T03:00:04
5,17652,5013,0,0,0,0,0,0,0,0,0,3833,4,3,838089,0,16,10,0,1970-01-01T03:00:05
315964803,776349,6003,5088,5,93206,0,315964802,861592,1,1,1,5033,5,5,38077,0,19,10,0,1980-01-06T03:00:03
315964804,786078,7013,5088,5,93206,0,315964802,861592,1,1,1,5033,5,5,38077,0,22,10,0,1980-01-06T03:00:04
315964805,776339,8003,5088,5,93206,0,315964802,861592,1,1,1,7243,7,315964805,16447,1,25,10,0,1980-01-06T03:00:05
315964806,775950,9003,5088,5,93206,0,315964802,861592,1,1,1,8343,8,315964806,116406,1,28,10,0,1980-01-06T03:00:06
1,8045,1003,0,0,0,0,0,0,0,0,0,234,1,0,238556,0,4,10,0,1970-01-01T03:00:01
2,17501,2013,0,0,0,0,0,0,0,0,0,234,1,0,238556,0,7,10,0,1970-01-01T03:00:02
3,8022,3003,0,0,0,0,0,0,0,0,0,2633,3,2,638025,0,10,10,0,1970-01-01T03:00:03
4,7660,4003,0,0,0,0,0,0,0,0,0,2633,3,2,638025,0,13,10,0,1970-01-01T03:00:04
5,8025,5003,0,0,0,0,0,0,0,0,0,3833,4,3,838019,0,16,10,0,1970-01-01T03:00:05
315964803,776335,6003,5091,5,95853,0,315964802,864220,1,1,1,3833,4,3,838019,0,19,10,0,1980-01-06T03:00:03
315964804,776110,7003,5091,5,95853,0,315964802,864220,1,1,1,6133,6,315964803,906337,1,22,10,0,1980-01-06T03:00:04
315964805,775947,8003,5091,5,95853,0,315964802,864220,1,1,1,7233,7,315964805,6345,1,25,10,0,1980-01-06T03:00:05
315964806,776336,9003,5091,5,95853,0,315964802,864220,1,1,1,8333,8,315964806,106341,1,28,10,0,1980-01-06T03:00:06
1,8030,1003,0,0,0,0,0,0,0,0,0,234,1,0,238548,0,4,10,0,1970-01-01T03:00:01
2,17492,2013,0,0,0,0,0,0,0,0,0,234,1,0,238548,0,7,10,0,1970-01-01T03:00:02
3,8033,3003,0,0,0,0,0,0,0,0,0,234,1,0,238548,0,10,10,0,1970-01-01T03:00:03
4,17484,4013,0,0,0,0,0,0,0,0,0,234,1,0,238548,0,13,10,0,1970-01-01T03:00:04
5,7766,5003,0,0,0,0,0,0,0,0,0,234,1,0,238548,0,16,10,0,1970-01-01T03:00:05
315964803,775921,6003,5092,5,96316,0,315964802,864681,1,1,1,5033,5,5,38095,0,19,10,0,1980-01-06T03:00:03
315964804,775940,7003,5092,5,96316,0,315964802,864681,1,1,1,6133,6,315964803,905922,1,22,10,0,1980-01-06T03:00:04
315964805,785870,8013,5092,5,96316,0,315964802,864681,1,1,1,6133,6,315964803,905922,1,25,10,0,1980-01-06T03:00:05
315964806,776029,9003,5092,5,96316,0,315964802,864681,1,1,1,6133,6,315964803,905922,1,28,10,0,1980-01-06T03:00:06
1,17482,1013,0,0,0,0,0,0,0,0,0,234,1,0,238550,0,4,10,0,1970-01-01T03:00:01
2,8011,2003,0,0,0,0,0,0,0,0,0,1433,2,1,438032,0,7,10,0,1970-01-01T03:00:02
3,8018,3003,0,0,0,0,0,0,0,0,0,1433,2,1,438032,0,10,10,0,1970-01-01T03:00:03
4,8010,4003,0,0,0,0,0,0,0,0,0,1433,2,1,438032,0,13,10,0,1970-01-01T03:00:04
5,8851,5004,0,0,0,0,0,0,0,0,0,3833,4,3,838012,0,16,10,0,1970-01-01T03:00:05
315964803,776372,6003,5092,5,97206,0,315964802,865624,1,1,1,5033,5,5,38020,0,19,10,0,1980-01-06T03:00:03
315964804,776011,7003,5092,5,97206,0,315964802,865624,1,1,1,5033,5,5,38020,0,22,10,0,1980-01-06T03:00:04
315964805,776373,8003,5092,5,97206,0,315964802,865624,1,1,1,7233,7,315964805,6028,1,25,10,0,1980-01-06T03:00:05
315964806,776186,9003,5092,5,97206,0,315964802,865624,1,1,1,8333,8,315964806,106375,1,28,10,0,1980-01-06T03:00:06
315964807,775981,10003,5092,5,97206,0,315964802,865624,1,1,1,9433,9,315964807,206385,1,31,10,0,1980-01-06T03:00:07
315964808,776368,11003,5092,5,97206,0,315964802,865624,1,1,1,10533,10,315964808,306389,1,34,10,0,1980-01-06T03:00:08
315964809,776376,12003,5092,5,97206,0,315964802,865624,1,1,1,11633,11,315964809,406002,1,37,10,0,1980-01-06T03:00:09
315964810,775982,13003,5092,5,97206,0,315964802,865624,1,1,1,12733,12,315964810,505984,1,40,10,0,1980-01-06T03:00:10
315964811,785920,14013,5092,5,97206,0,315964802,865624,1,1,1,12733,12,315964810,505984,1,43,10,0,1980-01-06T03:00:11
315964812,775983,15003,5092,5,97206,0,315964802,865624,1,1,1,12733,12,315964810,505984,1,46,10,0,1980-01-06T03:00:12
315964813,776241,16003,5092,5,97206,0,315964802,865624,1,1,1,14933,14,315964812,706385,1,49,10,0,1980-01-06T03:00:13
315964814,776377,17003,5092,5,97206,0,315964802,865624,1,1,1,16033,15,315964813,806041,1,52,10,0,1980-01-06T03:00:14
315964815,775995,18003,5092,5,97206,0,315964802,865624,1,1,1,17153,16,315964814,926104,1,55,10,0,1980-01-06T03:00:15
315964816,785910,19013,5092,5,97206,0,315964802,865624,1,1,1,18273,17,315964816,46372,1,58,10,0,1980-01-06T03:00:16
315964817,776373,20003,5092,5,97206,0,315964802,865624,1,1,1,19373,18,315964817,146374,1,61,10,0,1980-01-06T03:00:17
315964818,776373,21003,5092,5,97206,0,315964802,865624,1,1,1,20473,19,315964818,246386,1,64,10,0,1980-01-06T03:00:18
315964819,785848,22013,5092,5,97206,0,315964802,865624,1,1,1,20473,19,315964818,246386,1,67,10,0,1980-01-06T03:00:19
315964820,776373,23003,5092,5,97206,0,315964802,865624,1,1,1,22673,21,315964820,446380,1,70,10,0,1980-01-06T03:00:20
315964821,776004,24003,5092,5,97206,0,315964802,865624,1,1,1,23783,22,315964821,556380,1,73,10,0,1980-01-06T03:00:21
315964822,776019,25003,5092,5,97206,0,315964802,865624,1,1,1,23783,22,315964821,556380,1,76,10,0,1980-01-06T03:00:22
315964823,776105,26003,5092,5,97206,0,315964802,865624,1,1,1,23783,22,315964821,556380,1,79,10,0,1980-01-06T03:00:23
315964824,776376,27003,5092,5,97206,0,315964802,865624,1,1,1,26023,24,315964823,796378,1,82,10,0,1980-01-06T03:00:24
315964825,776368,28003,5092,5,97206,0,315964802,865624,1,1,1,27123,25,315964824,896035,1,85,10,0,1980-01-06T03:00:25
315964826,785974,29013,5092,5,97206,0,315964802,865624,1,1,1,28223,26,315964825,996176,1,88,10,0,1980-01-06T03:00:26
315964827,776377,30003,5092,5,97206,0,315964802,865624,1,1,1,29373,27,315964827,146082,1,91,10,0,1980-01-06T03:00:27
315964828,776313,31003,5092,5,97206,0,315964802,865624,1,1,1,30503,28,315964828,276329,1,94,10,0,1980-01-06T03:00:28
315964829,776384,32003,5092,5,97206,0,315964802,865624,1,1,1,30503,28,315964828,276329,1,97,10,0,1980-01-06T03:00:29
315964830,776385,33003,5092,5,97206,0,315964802,865624,1,1,1,32713,30,315964830,486380,1,100,10,0,1980-01-06T03:00:30
315964831,785917,34013,5092,5,97206,0,315964802,865624,1,1,1,33823,31,315964831,596409,1,103,10,0,1980-01-06T03:00:31
315964832,776369,35003,5092,5,97206,0,315964802,865624,1,1,1,33823,31,315964831,596409,1,106,10,0,1980-01-06T03:00:32
315964833,776016,36003,5092,5,97206,0,315964802,865624,1,1,1,34923,32,315964832,696382,1,109,10,0,1980-01-06T03:00:33
315964834,776372,37003,5092,5,97206,0,315964802,865624,1,1,1,36023,33,315964833,796378,1,112,10,0,1980-01-06T03:00:34
315964835,776373,38003,5092,5,97206,0,315964802,865624,1,1,1,37123,34,315964834,896035,1,115,10,0,1980-01-06T03:00:35
315964836,776392,39003,5092,5,97206,0,315964802,865624,1,1,1,37123,34,315964834,896035,1,118,10,0,1980-01-06T03:00:36
315964837,776075,40003,5092,5,97206,0,315964802,865624,1,1,1,39353,36,315964837,126378,1,121,10,0,1980-01-06T03:00:37
315964838,776377,41003,5092,5,97206,0,315964802,865624,1,1,1,40453,37,315964838,226392,1,124,10,0,1980-01-06T03:00:38
315964839,776372,42003,5092,5,97206,0,315964802,865624,1,1,1,41553,38,315964839,326390,1,127,10,0,1980-01-06T03:00:39
315964840,776373,43003,5092,5,97206,0,315964802,865624,1,1,1,42663,39,315964840,436385,1,130,10,0,1980-01-06T03:00:40
315964841,775971,44003,5092,5,97206,0,315964802,865624,1,1,1,43763,40,315964841,536381,1,133,10,0,1980-01-06T03:00:41
315964842,776373,45003,5092,5,97206,0,315964802,865624,1,1,1,44863,41,315964842,636378,1,136,10,0,1980-01-06T03:00:42
315964843,776381,46003,5092,5,97206,0,315964802,865624,1,1,1,44863,41,315964842,636378,1,139,10,0,1980-01-06T03:00:43
315964844,775980,47003,5092,5,97206,0,315964802,865624,1,1,1,45963,42,315964843,736011,1,142,10,0,1980-01-06T03:00:44
315964845,776000,48003,5092,5,97206,0,315964802,865624,1,1,1,47063,43,315964844,836382,1,145,10,0,1980-01-06T03:00:45
315964846,776018,49003,5092,5,97206,0,315964802,865624,1,1,1,47063,43,315964844,836382,1,148,10,0,1980-01-06T03:00:46
315964847,776392,50003,5092,5,97206,0,315964802,865624,1,1,1,47063,43,315964844,836382,1,151,10,0,1980-01-06T03:00:47
315964848,776373,51003,5092,5,97206,0,315964802,865624,1,1,1,50393,46,315964848,166423,1,154,10,0,1980-01-06T03:00:48
315964849,776400,52003,5092,5,97206,0,315964802,865624,1,1,1,51493,47,315964849,266019,1,157,10,0,1980-01-06T03:00:49
315964850,776384,53003,5092,5,97206,0,315964802,865624,1,1,1,51493,47,315964849,266019,1,160,10,0,1980-01-06T03:00:50
315964851,776385,54003,5092,5,97206,0,315964802,865624,1,1,1,53693,49,315964851,466377,1,163,10,0,1980-01-06T03:00:51
315964852,786394,55013,5092,5,97206,0,315964802,865624,1,1,1,54813,50,315964852,585980,1,166,10,0,1980-01-06T03:00:52
315964853,785853,56013,5092,5,97206,0,315964802,865624,1,1,1,54813,50,315964852,585980,1,169,10,0,1980-01-06T03:00:53
315964854,785869,57013,5092,5,97206,0,315964802,865624,1,1,1,55913,51,315964853,686145,1,172,10,0,1980-01-06T03:00:54
315964855,785897,58013,5092,5,97206,0,315964802,865624,1,1,1,57013,52,315964854,786115,1,175,10,0,1980-01-06T03:00:55
315964856,785985,59013,5092,5,97206,0,315964802,865624,1,1,1,57013,52,315964854,786115,1,178,10,0,1980-01-06T03:00:56
315964857,776369,60003,5092,5,97206,0,315964802,865624,1,1,1,57013,52,315964854,786115,1,181,10,0,1980-01-06T03:00:57
315964858,785866,61013,5092,5,97206,0,315964802,865624,1,1,1,60323,55,315964858,96388,1,184,10,0,1980-01-06T03:00:58
315964859,776151,62003,5092,5,97206,0,315964802,865624,1,1,1,60323,55,315964858,96388,1,187,10,0,1980-01-06T03:00:59
315964860,776392,63003,5092,5,97206,0,315964802,865624,1,1,1,62543,57,315964860,316007,1,190,10,0,1980-01-06T03:01:00
315964861,785833,64013,5092,5,97206,0,315964802,865624,1,1,1,63654,58,315964861,426372,1,193,10,0,1980-01-06T03:01:01
315964862,775977,65003,5092,5,97206,0,315964802,865624,1,1,1,64753,59,315964862,526372,1,196,10,0,1980-01-06T03:01:02
315964863,776373,66003,5092,5,97206,0,315964802,865624,1,1,1,64753,59,315964862,526372,1,199,10,0,1980-01-06T03:01:03
315964864,776376,67003,5092,5,97206,0,315964802,865624,1,1,1,65853,60,315964863,626037,1,202,10,0,1980-01-06T03:01:04
315964865,777078,68004,5092,5,97206,0,315964802,865624,1,1,1,65853,60,315964863,626037,1,205,10,0,1980-01-06T03:01:05
315964866,785833,69013,5092,5,97206,0,315964802,865624,1,1,1,65853,60,315964863,626037,1,208,10,0,1980-01-06T03:01:06
315964867,776385,70003,5092,5,97206,0,315964802,865624,1,1,1,69243,63,315964867,16382,1,211,10,0,1980-01-06T03:01:07
315964868,776377,71003,5092,5,97206,0,315964802,865624,1,1,1,70344,64,315964868,117348,1,214,10,0,1980-01-06T03:01:08
315964869,776384,72003,5092,5,97206,0,315964802,865624,1,1,1,71443,65,315964869,216390,1,217,10,0,1980-01-06T03:01:09
315964870,776377,73003,5092,5,97206,0,315964802,865624,1,1,1,71443,65,315964869,216390,1,220,10,0,1980-01-06T03:01:10
315964871,775973,74003,5092,5,97206,0,315964802,865624,1,1,1,71443,65,315964869,216390,1,223,10,0,1980-01-06T03:01:11
315964872,776299,75003,5092,5,97206,0,315964802,865624,1,1,1,71443,65,315964869,216390,1,226,10,0,1980-01-06T03:01:12
315964873,776373,76003,5092,5,97206,0,315964802,865624,1,1,1,75893,69,315964873,666379,1,229,10,0,1980-01-06T03:01:13
315964874,775973,77003,5092,5,97206,0,315964802,865624,1,1,1,75893,69,315964873,666379,1,232,10,0,1980-01-06T03:01:14
315964875,776280,78003,5092,5,97206,0,315964802,865624,1,1,1,75893,69,315964873,666379,1,235,10,0,1980-01-06T03:01:15
315964876,776373,79003,5092,5,97206,0,315964802,865624,1,1,1,78093,71,315964875,866394,1,238,10,0,1980-01-06T03:01:16
315964877,775976,80003,5092,5,97206,0,315964802,865624,1,1,1,79193,72,315964876,966382,1,241,10,0,1980-01-06T03:01:17
315964878,786101,81013,5092,5,97206,0,315964802,865624,1,1,1,80293,73,315964878,66357,1,244,10,0,1980-01-06T03:01:18
315964879,776480,82003,5092,5,97206,0,315964802,865624,1,1,1,81393,74,315964879,165989,1,247,10,0,1980-01-06T03:01:19
315964880,785833,83013,5092,5,97206,0,315964802,865624,1,1,1,82493,75,315964880,266390,1,250,10,0,1980-01-06T03:01:20
315964881,776385,84003,5092,5,97206,0,315964802,865624,1,1,1,83593,76,315964881,366382,1,253,10,0,1980-01-06T03:01:21
315964882,776393,85003,5092,5,97206,0,315964802,865624,1,1,1,84703,77,315964882,476378,1,0,10,0,1980-01-06T03:01:22
315964883,776499,86003,5092,5,97206,0,315964802,865624,1,1,1,85813,78,315964883,585996,1,3,10,0,1980-01-06T03:01:23
315964884,785830,87013,5092,5,97206,0,315964802,865624,1,1,1,85813,78,315964883,585996,1,6,10,0,1980-01-06T03:01:24
315964885,775996,88003,5092,5,97206,0,315964802,865624,1,1,1,86913,79,315964884,686227,1,9,10,0,1980-01-06T03:01:25
315964886,776377,89003,5092,5,97206,0,315964802,865624,1,1,1,88013,80,315964885,786373,1,12,10,0,1980-01-06T03:01:26
315964887,775973,90003,5092,5,97206,0,315964802,865624,1,1,1,89124,81,315964886,896687,1,15,10,0,1980-01-06T03:01:27
315964888,775976,91003,5092,5,97206,0,315964802,865624,1,1,1,90223,82,315964887,996384,1,18,10,0,1980-01-06T03:01:28
315964889,776026,92003,5092,5,97206,0,315964802,865624,1,1,1,91323,83,315964889,96403,1,21,10,0,1980-01-06T03:01:29
315964890,776306,93003,5092,5,97206,0,315964802,865624,1,1,1,92423,84,315964890,195991,1,24,10,0,1980-01-06T03:01:30
315964891,775976,94003,5092,5,97206,0,315964802,865624,1,1,1,92423,84,315964890,195991,1,27,10,0,1980-01-06T03:01:31
315964892,776385,95003,5092,5,97206,0,315964802,865624,1,1,1,94623,86,315964892,396382,1,30,10,0,1980-01-06T03:01:32
315964893,776003,96003,5092,5,97206,0,315964802,865624,1,1,1,95723,87,315964893,496384,1,33,10,0,1980-01-06T03:01:33
315964894,776374,97003,5092,5,97206,0,315964802,865624,1,1,1,96823,88,315964894,596378,1,36,10,0,1980-01-06T03:01:34
315964895,775976,98003,5092,5,97206,0,315964802,865624,1,1,1,96823,88,315964894,596378,1,39,10,0,1980-01-06T03:01:35
315964896,776376,99003,5092,5,97206,0,315964802,865624,1,1,1,96823,88,315964894,596378,1,42,10,0,1980-01-06T03:01:36
315964897,785830,100013,5092,5,97206,0,315964802,865624,1,1,1,99023,90,315964896,796380,1,45,10,0,1980-01-06T03:01:37
315964898,783902,101011,5092,5,97206,0,315964802,865624,1,1,1,100123,91,315964897,895980,1,48,10,0,1980-01-06T03:01:38
315964899,775981,102003,5092,5,97206,0,315964802,865624,1,1,1,101223,92,315964898,996127,1,51,10,0,1980-01-06T03:01:39
315964900,775969,103003,5092,5,97206,0,315964802,865624,1,1,1,102323,93,315964900,96390,1,54,10,0,1980-01-06T03:01:40
315964901,775991,104003,5092,5,97206,0,315964802,865624,1,1,1,102323,93,315964900,96390,1,57,10,0,1980-01-06T03:01:41
315964902,775977,105003,5092,5,97206,0,315964802,865624,1,1,1,104523,95,315964902,296125,1,60,10,0,1980-01-06T03:01:42
315964903,776392,106003,5092,5,97206,0,315964802,865624,1,1,1,105623,96,315964903,396020,1,63,10,0,1980-01-06T03:01:43
315964904,785849,107013,5092,5,97206,0,315964802,865624,1,1,1,105623,96,315964903,396020,1,66,10,0,1980-01-06T03:01:44
315964905,776016,108003,5092,5,97206,0,315964802,865624,1,1,1,105623,96,315964903,396020,1,69,10,0,1980-01-06T03:01:45
315964906,776369,109003,5092,5,97206,0,315964802,865624,1,1,1,105623,96,315964903,396020,1,72,10,0,1980-01-06T03:01:46
315964907,785849,110013,5092,5,97206,0,315964802,865624,1,1,1,108993,99,315964906,766384,1,75,10,0,1980-01-06T03:01:47
315964908,776377,111003,5092,5,97206,0,315964802,865624,1,1,1,110093,100,315964907,866381,1,78,10,0,1980-01-06T03:01:48
315964909,776295,112003,5092,5,97206,0,315964802,865624,1,1,1,111223,101,315964908,996392,1,81,10,0,1980-01-06T03:01:49
315964910,776373,113003,5092,5,97206,0,315964802,865624,1,1,1,112323,102,315964910,96374,1,84,10,0,1980-01-06T03:01:50
315964911,776373,114003,5092,5,97206,0,315964802,865624,1,1,1,113423,103,315964911,196069,1,87,10,0,1980-01-06T03:01:51
315964912,776392,115003,5092,5,97206,0,315964802,865624,1,1,1,114523,104,315964912,296386,1,90,10,0,1980-01-06T03:01:52
315964913,776373,116003,5092,5,97206,0,315964802,865624,1,1,1,115633,105,315964913,406382,1,93,10,0,1980-01-06T03:01:53
315964914,775985,117003,5092,5,97206,0,315964802,865624,1,1,1,116733,106,315964914,506386,1,96,10,0,1980-01-06T03:01:54
