time_s,time_us,time_steady,dna_temp,heater_is_on,seq,srcSystem,srcComponent,time_gregorian
6,105800,6395,19.615814208984375,1,66,13,0,1970-01-01T03:00:06
315964804,874100,7395,19.699676513671875,0,77,13,0,1980-01-06T03:00:04
315964805,874100,8395,20.651580810546875,0,89,13,0,1980-01-06T03:00:05
315964806,874100,9395,20.97747802734375,0,102,13,0,1980-01-06T03:00:06
2,394900,1395,13.010589599609375,1,6,13,0,1970-01-01T03:00:02
3,394900,2395,13.21209716796875,1,17,13,0,1970-01-01T03:00:03
6,105700,6395,17.27862548828125,1,66,13,0,1970-01-01T03:00:06
315964804,874100,7395,18.335296630859375,1,77,13,0,1980-01-06T03:00:04
315964805,874100,8395,19.615814208984375,1,89,13,0,1980-01-06T03:00:05
315964806,874100,9395,20.03338623046875,0,102,13,0,1980-01-06T03:00:06
2,394900,1395,17.189208984375,0,6,13,0,1970-01-01T03:00:02
3,394900,2395,17.144378662109375,0,17,13,0,1970-01-01T03:00:03
6,106900,6395,17.144378662109375,0,66,13,0,1970-01-01T03:00:06
315964804,875200,7395,17.09954833984375,0,77,13,0,1980-01-06T03:00:04
315964805,875200,8395,17.09954833984375,0,89,13,0,1980-01-06T03:00:05
315964806,875200,9395,17.233917236328125,0,102,13,0,1980-01-06T03:00:06
315964807,875200,10395,17.09954833984375,0,113,13,0,1980-01-06T03:00:07
315964808,875200,11395,17.189208984375,0,124,13,0,1980-01-06T03:00:08
315964809,875200,12395,17.27862548828125,0,137,13,0,1980-01-06T03:00:09
315964810,875200,13395,17.189208984375,0,149,13,0,1980-01-06T03:00:10
315964811,875200,14395,17.05462646484375,0,160,13,0,1980-01-06T03:00:11
315964812,875200,15395,17.0096435546875,0,173,13,0,1980-01-06T03:00:12
315964813,875200,16395,17.144378662109375,0,184,13,0,1980-01-06T03:00:13
315964814,875200,17395,17.0096435546875,0,195,13,0,1980-01-06T03:00:14
315964815,875200,18395,17.144378662109375,0,209,13,0,1980-01-06T03:00:15
315964816,875200,19395,17.233917236328125,0,220,13,0,1980-01-06T03:00:16
315964817,875200,20395,17.09954833984375,0,231,13,0,1980-01-06T03:00:17
315964818,875200,21395,17.0096435546875,0,244,13,0,1980-01-06T03:00:18
315964819,875200,22395,17.0096435546875,0,255,13,0,1980-01-06T03:00:19
315964820,875200,23395,17.189208984375,0,11,13,0,1980-01-06T03:00:20
315964821,875200,24395,17.144378662109375,0,24,13,0,1980-01-06T03:00:21
315964822,875200,25395,17.144378662109375,0,35,13,0,1980-01-06T03:00:22
315964823,875200,26395,17.0096435546875,0,46,13,0,1980-01-06T03:00:23
315964824,875200,27395,17.0096435546875,0,59,13,0,1980-01-06T03:00:24
315964825,875200,28395,17.144378662109375,0,71,13,0,1980-01-06T03:00:25
315964826,875200,29395,16.964630126953125,0,82,13,0,1980-01-06T03:00:26
315964827,875200,30395,17.144378662109375,0,95,13,0,1980-01-06T03:00:27
315964828,875200,31395,17.144378662109375,0,106,13,0,1980-01-06T03:00:28
315964829,875200,32395,17.144378662109375,0,117,13,0,1980-01-06T03:00:29
315964830,875200,33395,17.144378662109375,0,131,13,0,1980-01-06T03:00:30
315964831,875200,34395,16.964630126953125,0,142,13,0,1980-01-06T03:00:31
315964832,875200,35395,16.964630126953125,0,153,13,0,1980-01-06T03:00:32
315964833,875200,36395,17.144378662109375,0,166,13,0,1980-01-06T03:00:33
315964834,875200,37395,17.189208984375,0,177,13,0,1980-01-06T03:00:34
315964835,875200,38395,17.189208984375,0,189,13,0,1980-01-06T03:00:35
315964836,875200,39395,17.0096435546875,0,202,13,0,1980-01-06T03:00:36
315964837,875200,40395,17.05462646484375,0,213,13,0,1980-01-06T03:00:37
315964838,875200,41395,17.05462646484375,0,224,13,0,1980-01-06T03:00:38
315964839,875200,42395,16.874420166015625,0,237,13,0,1980-01-06T03:00:39
315964840,875200,43395,17.0096435546875,0,249,13,0,1980-01-06T03:00:40
315964841,875200,44395,17.0096435546875,0,4,13,0,1980-01-06T03:00:41
315964842,875200,45395,16.9195556640625,0,17,13,0,1980-01-06T03:00:42
315964843,875200,46395,17.05462646484375,0,28,13,0,1980-01-06T03:00:43
315964844,875200,47395,16.9195556640625,0,39,13,0,1980-01-06T03:00:44
315964845,875200,48395,16.874420166015625,0,53,13,0,1980-01-06T03:00:45
315964846,875200,49395,17.09954833984375,0,64,13,0,1980-01-06T03:00:46
315964847,875200,50395,17.0096435546875,0,75,13,0,1980-01-06T03:00:47
315964848,875200,51395,17.144378662109375,0,88,13,0,1980-01-06T03:00:48
315964849,875200,52395,16.874420166015625,0,99,13,0,1980-01-06T03:00:49
315964850,875200,53395,16.964630126953125,0,111,13,0,1980-01-06T03:00:50
315964851,875200,54395,17.0096435546875,0,124,13,0,1980-01-06T03:00:51
315964852,875200,55395,17.0096435546875,0,135,13,0,1980-01-06T03:00:52
315964853,875200,56395,17.05462646484375,0,146,13,0,1980-01-06T03:00:53
315964854,875200,57395,16.964630126953125,0,159,13,0,1980-01-06T03:00:54
315964855,875200,58395,16.964630126953125,0,171,13,0,1980-01-06T03:00:55
315964856,875200,59395,17.05462646484375,0,182,13,0,1980-01-06T03:00:56
315964857,875200,60395,16.9195556640625,0,195,13,0,1980-01-06T03:00:57
315964858,875200,61395,17.09954833984375,0,206,13,0,1980-01-06T03:00:58
315964859,875200,62395,17.05462646484375,0,217,13,0,1980-01-06T03:00:59
315964860,875200,63395,16.9195556640625,0,231,13,0,1980-01-06T03:01:00
315964861,875200,64395,16.9195556640625,0,242,13,0,1980-01-06T03:01:01
315964862,875200,65395,16.9195556640625,0,253,13,0,1980-01-06T03:01:02
315964863,875200,66395,17.0096435546875,0,10,13,0,1980-01-06T03:01:03
315964864,875200,67395,17.0096435546875,0,21,13,0,1980-01-06T03:01:04
315964865,875200,68395,17.05462646484375,0,33,13,0,1980-01-06T03:01:05
315964866,875200,69395,17.144378662109375,0,46,13,0,1980-01-06T03:01:06
315964867,875200,70395,16.9195556640625,0,57,13,0,1980-01-06T03:01:07
315964868,875200,71395,17.09954833984375,0,68,13,0,1980-01-06T03:01:08
315964869,875200,72395,17.05462646484375,0,81,13,0,1980-01-06T03:01:09
315964870,875200,73395,17.144378662109375,0,93,13,0,1980-01-06T03:01:10
315964871,875200,74395,17.189208984375,0,104,13,0,1980-01-06T03:01:11
315964872,875200,75395,17.189208984375,0,117,13,0,1980-01-06T03:01:12
315964873,875200,76395,17.233917236328125,0,128,13,0,1980-01-06T03:01:13
315964874,875200,77395,17.09954833984375,0,139,13,0,1980-01-06T03:01:14
315964875,875200,78395,17.144378662109375,0,153,13,0,1980-01-06T03:01:15
315964876,875200,79395,17.144378662109375,0,164,13,0,1980-01-06T03:01:16
315964877,875200,80395,17.27862548828125,0,175,13,0,1980-01-06T03:01:17
315964878,875200,81395,17.09954833984375,0,188,13,0,1980-01-06T03:01:18
315964879,875200,82395,17.05462646484375,0,199,13,0,1980-01-06T03:01:19
315964880,875200,83395,17.144378662109375,0,211,13,0,1980-01-06T03:01:20
315964881,875200,84395,17.0096435546875,0,224,13,0,1980-01-06T03:01:21
315964882,875200,85395,17.0096435546875,0,235,13,0,1980-01-06T03:01:22
315964883,875200,86395,17.09954833984375,0,246,13,0,1980-01-06T03:01:23
315964884,875200,87395,17.189208984375,0,3,13,0,1980-01-06T03:01:24
315964885,875200,88395,17.0096435546875,0,15,13,0,1980-01-06T03:01:25
315964886,875200,89395,17.189208984375,0,26,13,0,1980-01-06T03:01:26
315964887,875200,90395,17.09954833984375,0,39,13,0,1980-01-06T03:01:27
